Folder, Filename, Result, ExitCode, Time, Memory, dfaSz
case_04, 14, Realizable, 0, 0.049, 0.243, byPreprocess
case_04, 15, Realizable, 0, 0.042, 0.243, byPreprocess
case_04, 16, Stopped, 124, 1800.220, 2.577, -1
case_04, 17, Unrealizable, 0, 7.300, 0.476, 6679
case_04, 18, Realizable, 0, 0.062, 0.262, 64
case_04, 19, Unrealizable, 0, 0.065, 0.273, 3
case_04, 20, Stopped, 1, 1348.430, 9.767, -1
case_04, 21, Stopped, 124, 1800.250, 4.299, -1
case_04, 22, Unrealizable, 0, 0.081, 0.263, 256
case_04, 23, Unrealizable, 0, 1.309, 0.380, 3147
case_04, 24, Stopped, 124, 1800.350, 3.385, -1
case_04, 25, Realizable, 0, 0.041, 0.243, byPreprocess
case_04, 26, Unrealizable, 0, 0.078, 0.273, 3
case_04, 27, Unrealizable, 0, 0.062, 0.268, 18
case_04, 28, Unrealizable, 0, 0.083, 0.262, 258
case_04, 29, Unrealizable, 0, 2.909, 0.444, 5202
case_04, 30, Realizable, 0, 0.041, 0.243, byPreprocess
case_04, 31, Realizable, 0, 0.029, 0.242, byPreprocess
case_04, 32, Stopped, 1, 1580.420, 9.766, -1
case_04, 33, Unrealizable, 0, 0.074, 0.262, 258
case_04, 34, Unrealizable, 0, 0.068, 0.262, 130
case_04, 35, Unrealizable, 0, 0.086, 0.264, 256
case_04, 36, Realizable, 0, 0.028, 0.242, byPreprocess
case_04, 37, Realizable, 0, 0.063, 0.262, 82
case_04, 38, Realizable, 0, 0.044, 0.243, byPreprocess
case_04, 39, Unrealizable, 0, 276.092, 1.217, 20619
case_04, 40, Stopped, 1, 1366.760, 9.767, -1
case_04, 41, Unrealizable, 0, 0.066, 0.273, 3
case_04, 42, Unrealizable, 0, 0.082, 0.265, 256
case_04, 43, Stopped, 1, 1464.510, 9.768, -1
case_04, 44, Stopped, 124, 1800.190, 3.521, -1
case_04, 45, Realizable, 0, 0.022, 0.242, byPreprocess
case_04, 46, Unrealizable, 0, 0.070, 0.262, 258
case_04, 47, Unrealizable, 0, 218.887, 0.872, 16921
case_04, 48, Unrealizable, 0, 0.079, 0.264, 256
case_04, 49, Realizable, 0, 0.048, 0.243, byPreprocess
case_04, 50, Unrealizable, 0, 0.057, 0.256, 18
case_05, 01, Unrealizable, 0, 13.055, 0.579, 15090
case_05, 02, Stopped, 1, 1437.510, 9.764, -1
case_05, 03, Realizable, 0, 0.044, 0.243, byPreprocess
case_05, 04, Unrealizable, 0, 0.221, 0.277, 1026
case_05, 05, Stopped, 255, 93.390, 6.926, -1
case_05, 06, Unrealizable, 0, 110.091, 1.070, 36536
case_05, 07, Realizable, 0, 0.031, 0.242, byPreprocess
case_05, 08, Unrealizable, 0, 0.247, 0.271, 1024
case_05, 09, Unrealizable, 0, 0.091, 0.262, 258
case_05, 10, Stopped, 124, 1800.780, 8.721, -1
case_05, 11, Unrealizable, 0, 0.381, 0.273, 3
case_05, 12, Stopped, 255, 15.390, 8.510, -1
case_05, 13, Realizable, 0, 0.032, 0.242, byPreprocess
case_05, 14, Realizable, 0, 0.059, 0.243, byPreprocess
case_05, 15, Unrealizable, 0, 0.111, 0.262, 514
case_05, 16, Realizable, 0, 0.400, 0.262, 244
case_05, 17, Unrealizable, 0, 0.082, 0.268, 10
case_05, 18, Stopped, 255, 20.830, 8.465, -1
case_05, 19, Realizable, 0, 0.115, 0.268, 142
case_05, 20, Unrealizable, 0, 0.104, 0.262, 258
case_05, 21, Realizable, 0, 0.288, 0.242, byPreprocess
case_05, 22, Stopped, 255, 39.100, 9.308, -1
case_05, 23, Stopped, 255, 12.450, 9.123, -1
case_05, 24, Unrealizable, 0, 1.622, 0.380, 3632
case_05, 25, Realizable, 0, 0.028, 0.242, byPreprocess
case_05, 26, Stopped, 255, 34.900, 9.457, -1
case_05, 27, Realizable, 0, 0.031, 0.242, byPreprocess
case_05, 28, Unrealizable, 0, 0.287, 0.277, 1026
case_05, 29, Realizable, 0, 0.056, 0.243, byPreprocess
case_05, 30, Realizable, 0, 0.032, 0.242, byPreprocess
case_05, 31, Unrealizable, 0, 0.370, 0.268, 34
case_05, 32, Unrealizable, 0, 0.286, 0.277, 1026
case_05, 33, Unrealizable, 0, 0.157, 0.262, 1026
case_05, 34, Stopped, 255, 16.200, 8.482, -1
case_05, 35, Unrealizable, 0, 0.152, 0.262, 1026
case_05, 36, Realizable, 0, 0.287, 0.242, byPreprocess
case_05, 37, Stopped, 1, 1124.490, 9.762, -1
case_05, 38, Realizable, 0, 0.209, 0.268, 486
case_05, 39, Stopped, 255, 30.670, 8.931, -1
case_05, 40, Realizable, 0, 0.086, 0.262, 190
case_05, 41, Realizable, 0, 0.062, 0.242, byPreprocess
case_05, 42, Stopped, 255, 12.620, 8.343, -1
case_05, 43, Unrealizable, 0, 0.082, 0.268, 34
case_05, 44, Realizable, 0, 0.031, 0.242, byPreprocess
case_05, 45, Realizable, 0, 0.086, 0.262, 190
case_05, 46, Unrealizable, 0, 0.347, 0.272, 1024
case_05, 47, Stopped, 255, 30.440, 8.778, -1
case_05, 48, Realizable, 0, 0.055, 0.243, byPreprocess
case_05, 49, Unrealizable, 0, 0.263, 0.271, 1024
case_05, 50, Realizable, 0, 0.067, 0.243, byPreprocess
case_06, 01, Realizable, 0, 0.036, 0.242, byPreprocess
case_06, 02, Unrealizable, 0, 0.161, 0.263, 1026
case_06, 03, Realizable, 0, 0.442, 0.284, 673
case_06, 04, Realizable, 0, 0.030, 0.242, byPreprocess
case_06, 05, Stopped, 1, 1699.980, 9.766, -1
case_06, 06, Unrealizable, 0, 0.109, 0.263, 258
case_06, 07, Unrealizable, 0, 0.106, 0.273, 3
case_06, 08, Realizable, 0, 0.100, 0.262, 406
case_06, 09, Unrealizable, 0, 0.853, 0.289, 4098
case_06, 10, Realizable, 0, 0.057, 0.243, byPreprocess
case_06, 11, Unrealizable, 0, 0.099, 0.273, 3
case_06, 12, Realizable, 0, 0.032, 0.242, byPreprocess
case_06, 13, Realizable, 0, 0.031, 0.242, byPreprocess
case_06, 14, Stopped, 255, 45.040, 8.182, -1
case_06, 15, Stopped, 255, 38.240, 8.137, -1
case_06, 16, Stopped, 255, 46.290, 6.397, -1
case_06, 17, Realizable, 0, 0.032, 0.242, byPreprocess
case_06, 18, Stopped, 255, 15.930, 6.050, -1
case_06, 19, Stopped, 255, 65.740, 7.641, -1
case_06, 20, Realizable, 0, 0.055, 0.243, byPreprocess
case_06, 21, Unrealizable, 0, 2.440, 0.411, 4098
case_06, 22, Unrealizable, 0, 0.928, 0.289, 4098
case_06, 23, Unrealizable, 0, 0.085, 0.268, 34
case_06, 24, Stopped, 255, 21.010, 6.208, -1
case_06, 25, Realizable, 0, 1.260, 0.318, 1458
case_06, 26, Realizable, 0, 0.049, 0.243, byPreprocess
case_06, 27, Stopped, 255, 45.910, 6.397, -1
case_06, 28, Realizable, 0, 2.307, 0.379, 1296
case_06, 29, Unrealizable, 0, 0.071, 0.262, 258
case_06, 30, Unrealizable, 0, 1.210, 0.373, 3330
case_06, 31, Realizable, 0, 0.058, 0.243, byPreprocess
case_06, 32, Realizable, 0, 1.199, 0.317, 1458
case_06, 33, Stopped, 255, 73.790, 6.350, -1
case_06, 34, Unrealizable, 0, 0.290, 0.278, 1026
case_06, 35, Unrealizable, 0, 0.083, 0.268, 66
case_06, 36, Stopped, 255, 40.660, 5.804, -1
case_06, 37, Stopped, 255, 47.800, 6.736, -1
case_06, 38, Unrealizable, 0, 0.157, 0.262, 834
case_06, 39, Stopped, 255, 47.260, 6.329, -1
case_06, 40, Realizable, 0, 0.057, 0.243, byPreprocess
case_06, 41, Stopped, 255, 46.370, 6.158, -1
case_06, 42, Unrealizable, 0, 0.101, 0.273, 3
case_06, 43, Realizable, 0, 0.160, 0.268, 486
case_06, 44, Unrealizable, 0, 3.909, 0.442, 4096
case_06, 45, Realizable, 0, 0.056, 0.243, byPreprocess
case_06, 46, Stopped, 255, 46.040, 6.384, -1
case_06, 47, Stopped, 255, 37.110, 8.126, -1
case_06, 48, Realizable, 0, 0.058, 0.243, byPreprocess
case_06, 49, Realizable, 0, 0.054, 0.243, byPreprocess
case_06, 50, Realizable, 0, 0.058, 0.243, byPreprocess
case_07, 01, Stopped, 255, 43.460, 6.303, -1
case_07, 02, Realizable, 0, 17.643, 0.474, 4374
case_07, 03, Stopped, 255, 44.310, 5.587, -1
case_07, 04, Realizable, 0, 0.030, 0.242, byPreprocess
case_07, 05, Unrealizable, 0, 0.107, 0.268, 130
case_07, 06, Realizable, 0, 0.031, 0.242, byPreprocess
case_07, 07, Stopped, 255, 59.880, 7.654, -1
case_07, 08, Stopped, 255, 58.690, 7.918, -1
case_07, 09, Stopped, 255, 41.650, 6.037, -1
case_07, 10, Realizable, 0, 0.062, 0.243, byPreprocess
case_07, 11, Stopped, 255, 64.180, 6.521, -1
case_07, 12, Stopped, 255, 10.400, 8.312, -1
case_07, 13, Realizable, 0, 0.031, 0.242, byPreprocess
case_07, 14, Stopped, 255, 68.960, 8.533, -1
case_07, 15, Realizable, 0, 0.033, 0.242, byPreprocess
case_07, 16, Realizable, 0, 0.061, 0.243, byPreprocess
case_07, 17, Stopped, 255, 49.130, 6.329, -1
case_07, 18, Unrealizable, 0, 0.152, 0.263, 1026
case_07, 19, Stopped, 255, 50.700, 6.660, -1
case_07, 20, Unrealizable, 0, 0.097, 0.273, 3
case_07, 21, Realizable, 0, 0.196, 0.264, 1702
case_07, 22, Unrealizable, 0, 5.821, 0.474, 10754
case_07, 23, Stopped, 255, 66.910, 8.338, -1
case_07, 24, Stopped, 255, 56.450, 7.377, -1
case_07, 25, Unrealizable, 0, 0.105, 0.273, 3
case_07, 26, Unrealizable, 0, 0.088, 0.268, 130
case_07, 27, Unrealizable, 0, 14.386, 0.564, 14338
case_07, 28, Unrealizable, 0, 0.103, 0.268, 130
case_07, 29, Realizable, 0, 0.025, 0.242, byPreprocess
case_07, 30, Unrealizable, 0, 8.321, 0.428, 16386
case_07, 31, Stopped, 255, 51.790, 7.107, -1
case_07, 32, Realizable, 0, 0.030, 0.242, byPreprocess
case_07, 33, Realizable, 0, 0.031, 0.242, byPreprocess
case_07, 34, Unrealizable, 0, 0.148, 0.263, 1026
case_07, 35, Realizable, 0, 0.031, 0.242, byPreprocess
case_07, 36, Unrealizable, 0, 5.207, 0.500, 6144
case_07, 37, Stopped, 255, 53.440, 7.497, -1
case_07, 38, Unrealizable, 0, 2.109, 0.341, 8194
case_07, 39, Realizable, 0, 0.046, 0.243, byPreprocess
case_07, 40, Realizable, 0, 0.234, 0.274, 2188
case_07, 41, Realizable, 0, 0.031, 0.242, byPreprocess
case_07, 42, Stopped, 255, 41.200, 5.551, -1
case_07, 43, Stopped, 255, 49.620, 6.786, -1
case_07, 44, Stopped, 255, 33.120, 8.119, -1
case_07, 45, Realizable, 0, 0.059, 0.243, byPreprocess
case_07, 46, Unrealizable, 0, 7.284, 0.428, 16386
case_07, 47, Unrealizable, 0, 0.111, 0.268, 130
case_07, 48, Stopped, 255, 11.750, 8.385, -1
case_07, 49, Unrealizable, 0, 13.389, 0.542, 13314
case_07, 50, Stopped, 255, 49.650, 6.448, -1
case_08, 01, Unrealizable, 0, 0.104, 0.273, 3
case_08, 02, Stopped, 255, 28.360, 7.130, -1
case_08, 03, Realizable, 0, 0.700, 0.311, 5104
case_08, 04, Realizable, 0, 0.031, 0.242, byPreprocess
case_08, 05, Stopped, 255, 21.500, 8.583, -1
case_08, 06, Stopped, 255, 20.890, 8.588, -1
case_08, 07, Unrealizable, 0, 11.583, 0.539, 13314
case_08, 08, Realizable, 0, 178.477, 1.030, 13122
case_08, 09, Stopped, 255, 51.800, 6.720, -1
case_08, 10, Unrealizable, 0, 0.124, 0.273, 3
case_08, 11, Realizable, 0, 0.032, 0.242, byPreprocess
case_08, 12, Unrealizable, 0, 64.473, 1.191, 43266
case_08, 13, Stopped, 255, 61.670, 7.802, -1
case_08, 14, Stopped, 255, 12.280, 8.370, -1
case_08, 15, Unrealizable, 0, 0.140, 0.268, 258
case_08, 16, Realizable, 0, 0.049, 0.243, byPreprocess
case_08, 17, Stopped, 255, 33.550, 5.273, -1
case_08, 18, Realizable, 0, 0.049, 0.243, byPreprocess
case_08, 19, Stopped, 255, 67.900, 9.608, -1
case_08, 20, Realizable, 0, 113.621, 0.689, 7288
case_08, 21, Realizable, 0, 0.789, 0.314, 5104
case_08, 22, Stopped, 255, 10.640, 8.334, -1
case_08, 23, Unrealizable, 0, 0.149, 0.268, 258
case_08, 24, Realizable, 0, 233.560, 1.040, 13122
case_08, 25, Unrealizable, 0, 0.098, 0.273, 3
case_08, 26, Realizable, 0, 0.222, 0.264, 1702
case_08, 27, Stopped, 255, 30.110, 4.952, -1
case_08, 28, Realizable, 0, 0.057, 0.243, byPreprocess
case_08, 29, Stopped, 255, 85.770, 9.669, -1
case_08, 30, Realizable, 0, 0.029, 0.242, byPreprocess
case_08, 31, Realizable, 0, 0.032, 0.242, byPreprocess
case_08, 32, Realizable, 0, 1.294, 0.358, 6562
case_08, 33, Realizable, 0, 0.057, 0.243, byPreprocess
case_08, 34, Realizable, 0, 0.062, 0.243, byPreprocess
case_08, 35, Unrealizable, 0, 0.105, 0.268, 130
case_08, 36, Realizable, 0, 0.033, 0.242, byPreprocess
case_08, 37, Realizable, 0, 0.034, 0.242, byPreprocess
case_08, 38, Unrealizable, 0, 26.546, 0.994, 25600
case_08, 39, Stopped, 255, 14.400, 6.027, -1
case_08, 40, Realizable, 0, 0.061, 0.243, byPreprocess
case_08, 41, Realizable, 0, 137.480, 0.697, 6073
case_08, 42, Realizable, 0, 0.727, 0.309, 5104
case_08, 43, Unrealizable, 0, 26.331, 0.512, 32770
case_08, 44, Unrealizable, 0, 0.106, 0.273, 3
case_08, 45, Unrealizable, 0, 0.111, 0.268, 130
case_08, 46, Realizable, 0, 0.862, 0.308, 5104
case_08, 47, Realizable, 0, 0.031, 0.242, byPreprocess
case_08, 48, Stopped, 255, 32.160, 5.123, -1
case_08, 49, Realizable, 0, 0.059, 0.243, byPreprocess
case_08, 50, Stopped, 255, 57.990, 7.592, -1
case_09, 01, Realizable, 0, 3.352, 0.412, 15310
case_09, 02, Stopped, 255, 32.120, 5.016, -1
case_09, 03, Realizable, 0, 0.056, 0.243, byPreprocess
case_09, 04, Unrealizable, 0, 0.319, 0.279, 514
case_09, 05, Stopped, 255, 87.990, 9.591, -1
case_09, 06, Realizable, 0, 0.057, 0.243, byPreprocess
case_09, 07, Stopped, 255, 65.250, 8.218, -1
case_09, 08, Unrealizable, 0, 0.481, 0.284, 514
case_09, 09, Stopped, 124, 1800.610, 5.110, -1
case_09, 10, Stopped, 255, 81.840, 9.402, -1
case_09, 11, Stopped, 255, 32.240, 5.013, -1
case_09, 12, Realizable, 0, 0.033, 0.242, byPreprocess
case_09, 13, Stopped, 1, 1344.520, 9.764, -1
case_09, 14, Stopped, 255, 92.910, 9.714, -1
case_09, 15, Unrealizable, 0, 0.417, 0.276, 514
case_09, 16, Stopped, 255, 102.720, 7.795, -1
case_09, 17, Unrealizable, 0, 0.489, 0.309, 514
case_09, 18, Stopped, 255, 36.360, 6.226, -1
case_09, 19, Realizable, 0, 0.050, 0.243, byPreprocess
case_09, 20, Unrealizable, 0, 0.371, 0.306, 3
case_09, 21, Unrealizable, 0, 0.116, 0.273, 3
case_09, 22, Realizable, 0, 0.057, 0.243, byPreprocess
case_09, 23, Unrealizable, 0, 0.158, 0.273, 3
case_09, 24, Realizable, 0, 0.059, 0.243, byPreprocess
case_09, 25, Realizable, 0, 0.031, 0.242, byPreprocess
case_09, 26, Realizable, 0, 0.064, 0.243, byPreprocess
case_09, 27, Unrealizable, 0, 0.111, 0.273, 3
case_09, 28, Stopped, 255, 83.560, 7.733, -1
case_09, 29, Realizable, 0, 0.060, 0.243, byPreprocess
case_09, 30, Stopped, 255, 84.390, 9.331, -1
case_09, 31, Stopped, 255, 81.200, 9.401, -1
case_09, 32, Stopped, 1, 1042.770, 9.767, -1
case_09, 33, Stopped, 255, 73.570, 6.337, -1
case_09, 34, Realizable, 0, 0.061, 0.243, byPreprocess
case_09, 35, Realizable, 0, 0.057, 0.243, byPreprocess
case_09, 36, Stopped, 255, 79.280, 8.831, -1
case_09, 37, Stopped, 255, 64.840, 6.293, -1
case_09, 38, Stopped, 255, 70.230, 6.448, -1
case_09, 39, Realizable, 0, 0.062, 0.243, byPreprocess
case_09, 40, Stopped, 255, 34.330, 5.178, -1
case_09, 41, Stopped, 255, 89.400, 9.589, -1
case_09, 42, Realizable, 0, 0.060, 0.243, byPreprocess
case_09, 43, Realizable, 0, 0.057, 0.243, byPreprocess
case_09, 44, Stopped, 255, 19.810, 8.620, -1
case_09, 45, Realizable, 0, 0.065, 0.243, byPreprocess
case_09, 46, Realizable, 0, 0.059, 0.243, byPreprocess
case_09, 47, Stopped, 255, 68.740, 7.525, -1
case_09, 48, Realizable, 0, 1.586, 0.378, 8506
case_09, 49, Stopped, 255, 41.860, 5.670, -1
case_09, 50, Realizable, 0, 0.060, 0.243, byPreprocess
case_10, 01, Unrealizable, 0, 0.118, 0.273, 3
case_10, 02, Stopped, 255, 50.580, 6.770, -1
case_10, 03, Realizable, 0, 0.032, 0.242, byPreprocess
case_10, 04, Stopped, 1, 1451.820, 9.764, -1
case_10, 05, Stopped, 255, 17.220, 6.268, -1
case_10, 06, Realizable, 0, 0.032, 0.242, byPreprocess
case_10, 07, Stopped, 124, 1800.870, 9.710, -1
case_10, 08, Unrealizable, 0, 0.145, 0.273, 3
case_10, 09, Stopped, 255, 64.270, 7.398, -1
case_10, 10, Unrealizable, 0, 0.121, 0.273, 3
case_10, 11, Stopped, 255, 19.000, 6.313, -1
case_10, 12, Stopped, 124, 1800.780, 7.674, -1
case_10, 13, Realizable, 0, 13.049, 0.480, 45928
case_10, 14, Realizable, 0, 0.030, 0.242, byPreprocess
case_10, 15, Stopped, 255, 44.690, 6.241, -1
case_10, 16, Stopped, 255, 77.540, 8.927, -1
case_10, 17, Realizable, 0, 0.051, 0.243, byPreprocess
case_10, 18, Stopped, 255, 29.620, 4.838, -1
case_10, 19, Stopped, 255, 33.890, 5.087, -1
case_10, 20, Stopped, 255, 104.330, 9.153, -1
case_10, 21, Realizable, 0, 0.043, 0.243, byPreprocess
case_10, 22, Stopped, 255, 18.120, 6.197, -1
case_10, 23, Stopped, 255, 75.460, 8.460, -1
case_10, 24, Stopped, 255, 31.050, 4.872, -1
case_10, 25, Realizable, 0, 0.028, 0.242, byPreprocess
case_10, 26, Stopped, 255, 71.610, 7.611, -1
case_10, 27, Unrealizable, 0, 2.789, 0.382, 8194
case_10, 28, Realizable, 0, 0.052, 0.243, byPreprocess
case_10, 29, Unrealizable, 0, 35.736, 0.906, 16386
case_10, 30, Unrealizable, 0, 25.123, 0.561, 32770
case_10, 31, Stopped, 255, 39.140, 5.599, -1
case_10, 32, Stopped, 255, 30.730, 5.177, -1
case_10, 33, Realizable, 0, 0.032, 0.242, byPreprocess
case_10, 34, Unrealizable, 0, 4.395, 0.423, 11778
case_10, 35, Stopped, 255, 38.010, 5.769, -1
case_10, 36, Realizable, 0, 0.064, 0.243, byPreprocess
case_10, 37, Stopped, 255, 97.030, 8.280, -1
case_10, 38, Stopped, 255, 43.760, 6.343, -1
case_10, 39, Realizable, 0, 0.059, 0.243, byPreprocess
case_10, 40, Stopped, 255, 73.420, 7.180, -1
case_10, 41, Unrealizable, 0, 27.192, 0.554, 32770
case_10, 42, Unrealizable, 0, 0.136, 0.273, 3
case_10, 43, Realizable, 0, 0.055, 0.243, byPreprocess
case_10, 44, Unrealizable, 0, 1.808, 0.323, 1026
case_10, 45, Unrealizable, 0, 0.216, 0.268, 386
case_10, 46, Stopped, 255, 18.680, 6.238, -1
case_10, 47, Stopped, 255, 18.370, 6.228, -1
case_10, 48, Stopped, 255, 83.040, 9.085, -1
case_10, 49, Stopped, 255, 30.150, 4.874, -1
case_10, 50, Stopped, 124, 1801.000, 9.118, -1
Single-Counter, counter_01, Realizable, 0, 0.082, 0.262, 15
Single-Counter, counter_02, Realizable, 0, 0.088, 0.262, 27
Single-Counter, counter_03, Realizable, 0, 0.091, 0.262, 51
Single-Counter, counter_04, Realizable, 0, 0.094, 0.272, 99
Single-Counter, counter_05, Realizable, 0, 0.118, 0.262, 195
Single-Counter, counter_06, Realizable, 0, 0.171, 0.263, 387
Single-Counter, counter_07, Realizable, 0, 0.355, 0.272, 771
Single-Counter, counter_08, Realizable, 0, 1.077, 0.280, 1539
Single-Counter, counter_09, Realizable, 0, 4.252, 0.301, 3075
Single-Counter, counter_10, Realizable, 0, 20.143, 0.363, 6147
Single-Counter, counter_11, Realizable, 0, 92.419, 0.430, 12291
Single-Counter, counter_12, Realizable, 0, 608.068, 0.490, 24579
Single-Counter, counter_13, Stopped, 124, 1800.020, 0.229, -1
Single-Counter, counter_14, NoResFile, , , , 
Single-Counter, counter_15, NoResFile, , , , 
Single-Counter, counter_16, NoResFile, , , , 
Single-Counter, counter_17, NoResFile, , , , 
Single-Counter, counter_18, NoResFile, , , , 
Single-Counter, counter_19, NoResFile, , , , 
Single-Counter, counter_20, NoResFile, , , , 
Double-Counter, counters_01, Realizable, 0, 0.083, 0.272, 21
Double-Counter, counters_02, Realizable, 0, 0.098, 0.273, 69
Double-Counter, counters_03, Realizable, 0, 0.164, 0.273, 261
Double-Counter, counters_04, Realizable, 0, 0.997, 0.273, 1029
Double-Counter, counters_05, Realizable, 0, 23.849, 0.318, 4101
Double-Counter, counters_06, Realizable, 0, 919.797, 0.601, 16389
Double-Counter, counters_07, Stopped, 124, 1800.020, 0.194, -1
Double-Counter, counters_08, NoResFile, , , , 
Double-Counter, counters_09, NoResFile, , , , 
Double-Counter, counters_10, NoResFile, , , , 
Double-Counter, counters_11, NoResFile, , , , 
Double-Counter, counters_12, NoResFile, , , , 
Double-Counter, counters_13, NoResFile, , , , 
Double-Counter, counters_14, NoResFile, , , , 
Double-Counter, counters_15, NoResFile, , , , 
Double-Counter, counters_16, NoResFile, , , , 
Double-Counter, counters_17, NoResFile, , , , 
Double-Counter, counters_18, NoResFile, , , , 
Double-Counter, counters_19, NoResFile, , , , 
Double-Counter, counters_20, NoResFile, , , , 
nim_01, nim_01_01, Unrealizable, 0, 0.088, 0.273, 5
nim_01, nim_01_02, Realizable, 0, 0.099, 0.257, 13
nim_01, nim_01_03, Realizable, 0, 0.120, 0.269, 17
nim_01, nim_01_04, Realizable, 0, 0.267, 0.269, 22
nim_01, nim_01_05, Realizable, 0, 0.873, 0.269, 27
nim_01, nim_01_06, Realizable, 0, 3.410, 0.275, 32
nim_01, nim_01_07, Realizable, 0, 12.592, 0.289, 37
nim_01, nim_01_08, Realizable, 0, 52.487, 0.313, 42
nim_01, nim_01_09, Realizable, 0, 143.826, 0.309, 47
nim_01, nim_01_10, Realizable, 0, 624.691, 0.357, 52
nim_01, nim_01_11, Stopped, 124, 1800.010, 0.198, -1
nim_01, nim_01_12, Stopped, 124, 1800.010, 0.220, -1
nim_01, nim_01_13, Stopped, 124, 1800.030, 0.309, -1
nim_01, nim_01_14, Stopped, 255, 13.150, 8.620, -1
nim_01, nim_01_15, Stopped, 124, 1800.060, 0.606, -1
nim_01, nim_01_16, Stopped, 124, 1800.120, 0.851, -1
nim_01, nim_01_17, Stopped, 124, 1800.100, 1.132, -1
nim_01, nim_01_18, Stopped, 124, 1800.150, 1.510, -1
nim_01, nim_01_19, Stopped, 255, 32.180, 8.990, -1
nim_01, nim_01_20, Stopped, 255, 62.870, 9.311, -1
nim_02, nim_02_01, Realizable, 0, 0.114, 0.269, 23
nim_02, nim_02_02, Unrealizable, 0, 0.428, 0.273, 41
nim_02, nim_02_03, Unrealizable, 0, 5.206, 0.281, 67
nim_02, nim_02_04, Unrealizable, 0, 91.113, 0.312, 100
nim_02, nim_02_05, Unrealizable, 0, 902.732, 0.351, 139
nim_02, nim_02_06, Stopped, 124, 1800.010, 0.295, -1
nim_02, nim_02_07, Stopped, 124, 1800.040, 0.393, -1
nim_02, nim_02_08, Stopped, 124, 1800.010, 0.752, -1
nim_02, nim_02_09, Stopped, 124, 1800.070, 1.346, -1
nim_02, nim_02_10, Stopped, 255, 150.820, 8.308, -1
nim_02, nim_02_11, NoResFile, , , , 
nim_02, nim_02_12, NoResFile, , , , 
nim_02, nim_02_13, NoResFile, , , , 
nim_02, nim_02_14, NoResFile, , , , 
nim_02, nim_02_15, NoResFile, , , , 
nim_02, nim_02_16, NoResFile, , , , 
nim_02, nim_02_17, NoResFile, , , , 
nim_02, nim_02_18, NoResFile, , , , 
nim_02, nim_02_19, NoResFile, , , , 
nim_02, nim_02_20, NoResFile, , , , 
nim_03, nim_03_01, Unrealizable, 0, 0.387, 0.273, 29
nim_03, nim_03_02, Unrealizable, 0, 43.205, 0.286, 123
nim_03, nim_03_03, Unrealizable, 0, 1702.980, 0.360, 263
nim_03, nim_03_04, Stopped, 124, 1800.040, 0.401, -1
nim_03, nim_03_05, Stopped, 124, 1800.080, 1.182, -1
nim_03, nim_03_06, Stopped, 6, 13.990, 2.853, -1
nim_03, nim_03_07, Stopped, 6, 35.510, 6.596, -1
nim_03, nim_03_08, NoResFile, , , , 
nim_03, nim_03_09, NoResFile, , , , 
nim_03, nim_03_10, NoResFile, , , , 
nim_03, nim_03_11, NoResFile, , , , 
nim_03, nim_03_12, NoResFile, , , , 
nim_03, nim_03_13, NoResFile, , , , 
nim_03, nim_03_14, NoResFile, , , , 
nim_03, nim_03_15, NoResFile, , , , 
nim_03, nim_03_16, NoResFile, , , , 
nim_03, nim_03_17, NoResFile, , , , 
nim_03, nim_03_18, NoResFile, , , , 
nim_03, nim_03_19, NoResFile, , , , 
nim_03, nim_03_20, NoResFile, , , , 
nim_04, nim_04_01, Unrealizable, 0, 21.030, 0.283, 115
nim_04, nim_04_02, Stopped, 124, 1800.030, 0.167, -1
nim_04, nim_04_03, Stopped, 124, 1800.090, 0.975, -1
nim_04, nim_04_04, Stopped, 6, 18.660, 4.020, -1
nim_04, nim_04_05, NoResFile, , , , 
nim_04, nim_04_06, NoResFile, , , , 
nim_04, nim_04_07, NoResFile, , , , 
nim_04, nim_04_08, NoResFile, , , , 
nim_04, nim_04_09, NoResFile, , , , 
nim_04, nim_04_10, NoResFile, , , , 
nim_04, nim_04_11, NoResFile, , , , 
nim_04, nim_04_12, NoResFile, , , , 
nim_04, nim_04_13, NoResFile, , , , 
nim_04, nim_04_14, NoResFile, , , , 
nim_04, nim_04_15, NoResFile, , , , 
nim_04, nim_04_16, NoResFile, , , , 
nim_04, nim_04_17, NoResFile, , , , 
nim_04, nim_04_18, NoResFile, , , , 
nim_04, nim_04_19, NoResFile, , , , 
nim_04, nim_04_20, NoResFile, , , , 
nim_05, nim_05_01, Unrealizable, 0, 686.588, 0.338, 245
nim_05, nim_05_02, Stopped, 124, 1800.000, 0.994, -1
nim_05, nim_05_03, Stopped, 6, 21.520, 7.661, -1
nim_05, nim_05_04, NoResFile, , , , 
nim_05, nim_05_05, NoResFile, , , , 
nim_05, nim_05_06, NoResFile, , , , 
nim_05, nim_05_07, NoResFile, , , , 
nim_05, nim_05_08, NoResFile, , , , 
nim_05, nim_05_09, NoResFile, , , , 
nim_05, nim_05_10, NoResFile, , , , 
nim_05, nim_05_11, NoResFile, , , , 
nim_05, nim_05_12, NoResFile, , , , 
nim_05, nim_05_13, NoResFile, , , , 
nim_05, nim_05_14, NoResFile, , , , 
nim_05, nim_05_15, NoResFile, , , , 
nim_05, nim_05_16, NoResFile, , , , 
nim_05, nim_05_17, NoResFile, , , , 
nim_05, nim_05_18, NoResFile, , , , 
nim_05, nim_05_19, NoResFile, , , , 
