Folder, Filename, Result, ExitCode, Time, Memory
syft_3, 140, Unrealizable, 0, 0.04, 0.02
syft_3, 141, Unrealizable, 0, 0.05, 0.04
syft_3, 142, Unrealizable, 0, 0.01, 0.02
syft_3, 143, Unrealizable, 0, 0.08, 0.02
syft_3, 144, Unrealizable, 0, 0.16, 0.25
syft_3, 145, Unrealizable, 0, 0.32, 0.02
syft_3, 146, Unrealizable, 0, 0.02, 0.03
syft_3, 147, Unrealizable, 0, 0.02, 0.03
syft_3, 148, Unrealizable, 0, 0.00, 0.02
syft_3, 149, Stopped, 124, 30.00, 0.41
syft_3, 150, Realizable, 0, 0.00, 0.02
syft_3, 151, Unrealizable, 0, 0.07, 0.03
syft_3, 152, Realizable, 0, 0.00, 0.01
syft_3, 153, Unrealizable, 0, 1.01, 0.03
syft_3, 154, Unrealizable, 0, 0.01, 0.03
syft_3, 155, Unrealizable, 0, 0.02, 0.04
syft_3, 156, Unrealizable, 0, 0.00, 0.02
syft_3, 157, Stopped, 124, 30.00, 0.11
syft_3, 158, Realizable, 0, 0.00, 0.01
syft_3, 159, Unrealizable, 0, 0.00, 0.02
syft_3, 160, Unrealizable, 0, 0.08, 0.03
syft_3, 161, Realizable, 0, 0.02, 0.02
syft_3, 162, Unrealizable, 0, 0.00, 0.01
syft_3, 163, Unrealizable, 0, 0.03, 0.02
syft_3, 164, Unrealizable, 0, 14.18, 0.05
syft_3, 165, Unrealizable, 0, 0.00, 0.01
syft_3, 166, Unrealizable, 0, 0.02, 0.02
syft_3, 167, Realizable, 0, 0.00, 0.02
syft_3, 168, Unrealizable, 0, 0.00, 0.01
syft_3, 169, Unrealizable, 0, 0.00, 0.02
syft_3, 170, Unrealizable, 0, 0.04, 0.04
syft_3, 171, Unrealizable, 0, 0.02, 0.02
syft_3, 172, Stopped, 124, 30.00, 0.92
syft_3, 173, Unrealizable, 0, 0.00, 0.02
syft_3, 174, Stopped, 124, 30.00, 0.31
syft_3, 175, Unrealizable, 0, 0.08, 0.03
syft_3, 176, Realizable, 0, 0.00, 0.02
syft_3, 177, Unrealizable, 0, 0.01, 0.03
syft_3, 178, Unrealizable, 0, 0.00, 0.02
syft_3, 179, Unrealizable, 0, 0.01, 0.02
syft_3, 180, Realizable, 0, 0.00, 0.01
syft_3, 181, Unrealizable, 0, 0.01, 0.01
syft_3, 182, Stopped, 124, 30.00, 0.19
syft_3, 183, Unrealizable, 0, 0.02, 0.01
syft_3, 184, Stopped, 124, 30.00, 0.36
syft_3, 185, Unrealizable, 0, 0.00, 0.01
syft_3, 186, Unrealizable, 0, 0.01, 0.04
syft_3, 187, Unrealizable, 0, 0.01, 0.04
syft_3, 188, Unrealizable, 0, 0.00, 0.02
syft_3, 189, Unrealizable, 0, 0.04, 0.04
syft_3, 190, Realizable, 0, 0.00, 0.01
syft_3, 191, Unrealizable, 0, 0.00, 0.02
syft_3, 192, Realizable, 0, 0.00, 0.01
syft_3, 193, Unrealizable, 0, 0.00, 0.02
syft_3, 194, Unrealizable, 0, 0.01, 0.03
syft_3, 195, Unrealizable, 0, 0.00, 0.02
syft_3, 196, Unrealizable, 0, 0.01, 0.02
syft_3, 197, Unrealizable, 0, 0.00, 0.02
syft_3, 198, Unrealizable, 0, 0.57, 0.03
syft_3, 199, Unrealizable, 0, 0.00, 0.01
syft_3, 200, Unrealizable, 0, 0.00, 0.02
syft_4, 001, Unrealizable, 0, 0.00, 0.02
syft_4, 002, Unrealizable, 0, 0.00, 0.03
syft_4, 003, Realizable, 0, 0.00, 0.01
syft_4, 004, Unrealizable, 0, 0.00, 0.02
syft_4, 005, Unrealizable, 0, 0.01, 0.07
syft_4, 006, Unrealizable, 0, 0.05, 0.12
syft_4, 007, Unrealizable, 0, 2.86, 0.07
syft_4, 008, Unrealizable, 0, 0.16, 0.10
syft_4, 009, Unrealizable, 0, 13.45, 0.18
syft_4, 010, Unrealizable, 0, 0.28, 0.08
syft_4, 011, Unrealizable, 0, 0.02, 0.04
syft_4, 012, Unrealizable, 0, 0.28, 0.02
syft_4, 013, Unrealizable, 0, 0.00, 0.02
syft_4, 014, Unrealizable, 0, 0.03, 0.03
syft_4, 015, Unrealizable, 0, 0.17, 0.23
syft_4, 016, Unrealizable, 0, 0.00, 0.02
syft_4, 017, Unrealizable, 0, 0.01, 0.02
syft_4, 018, Stopped, 124, 30.00, 0.13
syft_4, 019, Unrealizable, 0, 0.02, 0.03
syft_4, 020, Unrealizable, 0, 0.00, 0.02
syft_4, 021, Stopped, 124, 30.00, 0.37
syft_4, 022, Unrealizable, 0, 0.01, 0.02
syft_4, 023, Unrealizable, 0, 0.00, 0.02
syft_4, 024, Unrealizable, 0, 0.00, 0.01
syft_4, 025, Unrealizable, 0, 0.02, 0.03
syft_4, 026, Unrealizable, 0, 0.00, 0.01
syft_4, 027, Unrealizable, 0, 0.00, 0.01
syft_4, 028, Unrealizable, 0, 0.00, 0.01
syft_4, 029, Unrealizable, 0, 0.01, 0.04
syft_4, 030, Unrealizable, 0, 0.00, 0.02
syft_4, 031, Unrealizable, 0, 0.06, 0.02
syft_4, 032, Unrealizable, 0, 14.55, 0.05
syft_4, 033, Unrealizable, 0, 0.51, 0.02
syft_4, 034, Unrealizable, 0, 0.00, 0.01
syft_4, 035, Stopped, 124, 30.03, 0.16
syft_4, 036, Unrealizable, 0, 0.13, 0.03
syft_4, 037, Unrealizable, 0, 0.03, 0.04
syft_4, 038, Stopped, 124, 30.00, 0.15
syft_4, 039, Unrealizable, 0, 0.03, 0.03
syft_4, 040, Stopped, 124, 30.00, 0.12
syft_4, 041, Unrealizable, 0, 0.01, 0.02
syft_4, 042, Stopped, 124, 30.00, 0.45
syft_4, 043, Unrealizable, 0, 0.10, 0.03
syft_4, 044, Stopped, 124, 30.00, 0.21
syft_4, 045, Unrealizable, 0, 0.01, 0.03
syft_4, 046, Unrealizable, 0, 0.01, 0.02
syft_4, 047, Unrealizable, 0, 0.01, 0.02
syft_4, 048, Unrealizable, 0, 0.01, 0.03
syft_4, 049, Unrealizable, 0, 0.07, 0.06
syft_4, 050, Unrealizable, 0, 0.01, 0.02
syft_4, 051, Unrealizable, 0, 7.33, 0.05
syft_4, 052, Unrealizable, 0, 0.07, 0.03
syft_4, 053, Unrealizable, 0, 0.04, 0.04
syft_4, 054, Unrealizable, 0, 0.18, 0.03
syft_4, 055, Unrealizable, 0, 0.00, 0.03
syft_4, 056, Unrealizable, 0, 0.00, 0.01
syft_4, 057, Stopped, 124, 30.00, 0.16
syft_4, 058, Unrealizable, 0, 0.00, 0.02
syft_4, 059, Stopped, 124, 30.00, 0.35
syft_4, 060, Unrealizable, 0, 0.03, 0.03
syft_4, 061, Unrealizable, 0, 0.00, 0.02
syft_4, 062, Unrealizable, 0, 2.54, 0.21
syft_4, 063, Unrealizable, 0, 0.01, 0.03
syft_4, 064, Unrealizable, 0, 0.00, 0.02
syft_4, 065, Unrealizable, 0, 0.05, 0.24
syft_4, 066, Unrealizable, 0, 0.16, 0.19
syft_4, 067, Unrealizable, 0, 0.37, 0.03
syft_4, 068, Unrealizable, 0, 0.03, 0.03
syft_4, 069, Unrealizable, 0, 0.00, 0.02
syft_4, 070, Stopped, 124, 30.00, 0.10
syft_4, 071, Realizable, 0, 0.00, 0.01
syft_4, 072, Unrealizable, 0, 0.01, 0.02
syft_4, 073, Unrealizable, 0, 0.08, 0.02
syft_4, 074, Unrealizable, 0, 1.27, 0.32
syft_4, 075, Unrealizable, 0, 0.00, 0.03
syft_4, 076, Unrealizable, 0, 0.00, 0.03
syft_4, 077, Unrealizable, 0, 2.44, 0.03
syft_4, 078, Unrealizable, 0, 0.01, 0.03
syft_4, 079, Unrealizable, 0, 0.01, 0.02
syft_4, 080, Unrealizable, 0, 0.06, 0.07
syft_4, 081, Unrealizable, 0, 1.80, 0.03
syft_4, 082, Unrealizable, 0, 0.01, 0.02
syft_4, 083, Unrealizable, 0, 0.00, 0.02
syft_4, 084, Unrealizable, 0, 0.15, 0.03
syft_4, 085, Unrealizable, 0, 0.03, 0.04
syft_4, 086, Unrealizable, 0, 0.01, 0.02
syft_4, 087, Unrealizable, 0, 1.18, 0.11
syft_4, 088, Unrealizable, 0, 0.02, 0.04
syft_4, 089, Unrealizable, 0, 0.01, 0.02
syft_4, 090, Unrealizable, 0, 0.03, 0.03
syft_4, 091, Unrealizable, 0, 0.01, 0.03
syft_4, 092, Stopped, 124, 30.00, 0.13
syft_4, 093, Unrealizable, 0, 0.01, 0.03
syft_4, 094, Unrealizable, 0, 3.83, 0.05
syft_4, 095, Unrealizable, 0, 0.85, 0.13
syft_4, 096, Unrealizable, 0, 9.46, 0.05
syft_4, 097, Unrealizable, 0, 0.01, 0.03
syft_4, 098, Realizable, 0, 0.03, 0.02
syft_4, 099, Unrealizable, 0, 0.01, 0.02
syft_4, 100, Unrealizable, 0, 0.00, 0.03
syft_4, 101, Unrealizable, 0, 0.05, 0.02
syft_4, 102, Unrealizable, 0, 0.05, 0.05
syft_4, 103, Unrealizable, 0, 0.05, 0.03
syft_4, 104, Unrealizable, 0, 6.45, 0.12
syft_4, 105, Unrealizable, 0, 0.17, 0.13
syft_4, 106, Unrealizable, 0, 0.08, 0.07
syft_4, 107, Realizable, 0, 0.01, 0.02
syft_4, 108, Unrealizable, 0, 0.67, 0.05
syft_4, 109, Unrealizable, 0, 0.12, 0.12
syft_4, 110, Unrealizable, 0, 0.01, 0.03
syft_4, 111, Unrealizable, 0, 0.00, 0.02
syft_4, 112, Unrealizable, 0, 0.04, 0.05
syft_4, 113, Stopped, 124, 30.00, 0.07
syft_4, 114, Unrealizable, 0, 0.07, 0.10
syft_4, 115, Unrealizable, 0, 0.04, 0.12
syft_4, 116, Realizable, 0, 0.00, 0.02
syft_4, 117, Unrealizable, 0, 0.07, 0.05
syft_4, 118, Unrealizable, 0, 0.00, 0.02
syft_4, 119, Unrealizable, 0, 0.09, 0.04
syft_4, 120, Realizable, 0, 0.00, 0.02
syft_4, 121, Unrealizable, 0, 0.01, 0.02
syft_4, 122, Unrealizable, 0, 0.00, 0.02
syft_4, 123, Unrealizable, 0, 0.63, 0.08
syft_4, 124, Stopped, 124, 30.00, 1.12
syft_4, 125, Unrealizable, 0, 0.19, 0.03
syft_4, 126, Stopped, 124, 30.00, 0.57
syft_4, 127, Unrealizable, 0, 0.02, 0.02
syft_4, 128, Unrealizable, 0, 0.07, 0.09
syft_4, 129, Unrealizable, 0, 0.08, 0.19
syft_4, 130, Unrealizable, 0, 0.01, 0.02
syft_4, 131, Unrealizable, 0, 0.01, 0.02
syft_4, 132, Stopped, 124, 30.00, 0.09
syft_4, 133, Unrealizable, 0, 0.00, 0.02
syft_4, 134, Unrealizable, 0, 8.20, 0.13
syft_4, 135, Unrealizable, 0, 0.08, 0.05
syft_4, 136, Unrealizable, 0, 0.01, 0.03
syft_4, 137, Realizable, 0, 0.42, 0.63
syft_4, 138, Stopped, 124, 30.00, 0.12
syft_4, 139, Unrealizable, 0, 0.24, 0.07
syft_4, 140, Unrealizable, 0, 0.09, 0.15
syft_4, 141, Unrealizable, 0, 0.01, 0.04
syft_4, 142, Unrealizable, 0, 0.14, 0.17
syft_4, 143, Unrealizable, 0, 0.73, 0.30
syft_4, 144, Unrealizable, 0, 0.00, 0.02
syft_4, 145, Realizable, 0, 0.00, 0.01
syft_4, 146, Unrealizable, 0, 0.01, 0.02
syft_4, 147, Stopped, 124, 30.00, 0.18
syft_4, 148, Stopped, 124, 30.00, 0.11
syft_4, 149, Unrealizable, 0, 1.68, 0.23
syft_4, 150, Unrealizable, 0, 0.00, 0.01
syft_4, 151, Unrealizable, 0, 0.00, 0.02
syft_4, 152, Unrealizable, 0, 0.12, 0.10
syft_4, 153, Stopped, 124, 30.00, 0.09
syft_4, 154, Unrealizable, 0, 1.24, 0.04
syft_4, 155, Unrealizable, 0, 0.00, 0.01
syft_4, 156, Unrealizable, 0, 0.09, 0.06
syft_4, 157, Stopped, 124, 30.00, 0.22
syft_4, 158, Unrealizable, 0, 0.09, 0.10
syft_4, 159, Unrealizable, 0, 0.01, 0.02
syft_4, 160, Unrealizable, 0, 0.01, 0.03
syft_4, 161, Unrealizable, 0, 0.09, 0.08
syft_4, 162, Unrealizable, 0, 0.00, 0.01
syft_4, 163, Realizable, 0, 0.01, 0.02
syft_4, 164, Unrealizable, 0, 0.06, 0.03
syft_4, 165, Unrealizable, 0, 0.01, 0.02
syft_4, 166, Realizable, 0, 0.02, 0.04
syft_4, 167, Unrealizable, 0, 0.00, 0.02
syft_4, 168, Unrealizable, 0, 0.36, 0.17
syft_4, 169, Unrealizable, 0, 0.22, 0.13
syft_4, 170, Unrealizable, 0, 0.01, 0.02
syft_4, 171, Unrealizable, 0, 2.89, 0.03
syft_4, 172, Unrealizable, 0, 0.15, 0.06
syft_4, 173, Unrealizable, 0, 0.12, 0.18
syft_4, 174, Unrealizable, 0, 0.04, 0.03
syft_4, 175, Unrealizable, 0, 0.02, 0.02
syft_4, 176, Realizable, 0, 0.00, 0.01
syft_4, 177, Unrealizable, 0, 0.25, 0.06
syft_4, 178, Unrealizable, 0, 1.05, 0.03
syft_4, 179, Unrealizable, 0, 4.26, 0.10
syft_4, 180, Stopped, 124, 30.00, 0.07
syft_4, 181, Unrealizable, 0, 0.02, 0.03
syft_4, 182, Stopped, 124, 30.00, 0.27
syft_4, 183, Unrealizable, 0, 0.16, 0.03
syft_4, 184, Unrealizable, 0, 0.05, 0.02
syft_4, 185, Unrealizable, 0, 0.01, 0.02
syft_4, 186, Unrealizable, 0, 0.42, 0.15
syft_4, 187, Unrealizable, 0, 0.02, 0.04
syft_4, 188, Unrealizable, 0, 0.00, 0.02
syft_4, 189, Unrealizable, 0, 0.12, 0.17
syft_4, 190, Unrealizable, 0, 0.02, 0.04
syft_4, 191, Realizable, 0, 0.21, 0.09
syft_4, 192, Realizable, 0, 0.00, 0.01
syft_4, 193, Unrealizable, 0, 0.24, 0.05
syft_4, 194, Unrealizable, 0, 0.00, 0.02
syft_4, 195, Unrealizable, 0, 0.03, 0.03
syft_4, 196, Unrealizable, 0, 0.00, 0.02
syft_4, 197, Unrealizable, 0, 2.85, 0.07
syft_4, 198, Unrealizable, 0, 0.21, 0.03
syft_4, 199, Unrealizable, 0, 0.36, 0.19
syft_4, 200, Unrealizable, 0, 0.02, 0.03
syft_5, 001, Unrealizable, 0, 3.20, 0.12
syft_5, 002, Unrealizable, 0, 0.09, 0.17
syft_5, 003, Unrealizable, 0, 0.17, 0.05
syft_5, 004, Unrealizable, 0, 0.09, 0.07
syft_5, 005, Unrealizable, 0, 2.79, 0.26
syft_5, 006, Unrealizable, 0, 0.25, 0.10
syft_5, 007, Unrealizable, 0, 0.00, 0.02
syft_5, 008, Stopped, 124, 30.00, 0.32
syft_5, 009, Unrealizable, 0, 0.13, 0.02
syft_5, 010, Unrealizable, 0, 0.00, 0.02
syft_5, 011, Unrealizable, 0, 0.00, 0.03
syft_5, 012, Unrealizable, 0, 0.00, 0.02
syft_5, 013, Unrealizable, 0, 0.01, 0.02
syft_5, 014, Unrealizable, 0, 0.00, 0.02
syft_5, 015, Unrealizable, 0, 0.01, 0.03
syft_5, 016, Unrealizable, 0, 12.62, 0.49
syft_5, 017, Stopped, 124, 30.00, 0.52
syft_5, 018, Unrealizable, 0, 0.10, 0.08
syft_5, 019, Unrealizable, 0, 0.00, 0.02
syft_5, 020, Stopped, 124, 30.00, 0.19
syft_5, 021, Unrealizable, 0, 0.01, 0.04
syft_5, 022, Unrealizable, 0, 0.23, 0.25
syft_5, 023, Unrealizable, 0, 8.31, 0.19
syft_5, 024, Unrealizable, 0, 0.00, 0.02
syft_5, 025, Unrealizable, 0, 1.22, 0.06
syft_5, 026, Unrealizable, 0, 0.01, 0.02
syft_5, 027, Unrealizable, 0, 0.49, 0.04
syft_5, 028, Stopped, 124, 30.00, 0.24
syft_5, 029, Unrealizable, 0, 0.00, 0.02
syft_5, 030, Unrealizable, 0, 0.00, 0.03
syft_5, 031, Unrealizable, 0, 0.00, 0.02
syft_5, 032, Unrealizable, 0, 0.96, 0.24
syft_5, 033, Unrealizable, 0, 2.82, 0.09
syft_5, 034, Unrealizable, 0, 0.02, 0.06
syft_5, 035, Unrealizable, 0, 0.09, 0.14
syft_5, 036, Unrealizable, 0, 0.00, 0.02
syft_5, 037, Unrealizable, 0, 27.05, 0.19
syft_5, 038, Stopped, 124, 30.00, 0.18
syft_5, 039, Unrealizable, 0, 0.08, 0.07
syft_5, 040, Unrealizable, 0, 0.01, 0.03
syft_5, 041, Stopped, 124, 30.00, 0.12
syft_5, 042, Unrealizable, 0, 0.46, 0.03
syft_5, 043, Unrealizable, 0, 0.01, 0.03
syft_5, 044, Unrealizable, 0, 2.98, 0.14
syft_5, 045, Stopped, 124, 30.00, 0.10
syft_5, 046, Stopped, 124, 30.00, 0.13
syft_5, 047, Unrealizable, 0, 0.00, 0.02
syft_5, 048, Unrealizable, 0, 7.14, 0.06
syft_5, 049, Unrealizable, 0, 12.58, 0.30
syft_5, 050, Stopped, 124, 30.00, 0.77
syft_5, 051, Unrealizable, 0, 0.90, 0.22
syft_5, 052, Stopped, 124, 30.00, 0.65
syft_5, 053, Stopped, 124, 30.00, 0.38
syft_5, 054, Unrealizable, 0, 0.01, 0.03
syft_5, 055, Unrealizable, 0, 8.27, 0.09
syft_5, 056, Unrealizable, 0, 0.02, 0.05
syft_5, 057, Realizable, 0, 1.69, 3.13
syft_5, 058, Unrealizable, 0, 0.00, 0.01
syft_5, 059, Unrealizable, 0, 4.50, 0.07
syft_5, 060, Unrealizable, 0, 2.94, 0.35
syft_5, 061, Stopped, 124, 30.00, 0.46
syft_5, 062, Unrealizable, 0, 1.89, 0.09
syft_5, 063, Unrealizable, 0, 0.04, 0.09
syft_5, 064, Stopped, 124, 30.00, 0.62
syft_5, 065, Realizable, 0, 0.28, 0.20
syft_5, 066, Stopped, 124, 30.00, 0.14
syft_5, 067, Stopped, 124, 30.00, 0.66
syft_5, 068, Realizable, 0, 1.49, 1.45
syft_5, 069, Unrealizable, 0, 0.03, 0.03
syft_5, 070, Unrealizable, 0, 2.71, 0.06
syft_5, 071, Stopped, 124, 30.00, 0.10
syft_5, 072, Unrealizable, 0, 0.00, 0.03
syft_5, 073, Unrealizable, 0, 0.04, 0.04
syft_5, 074, Unrealizable, 0, 0.42, 0.13
syft_5, 075, Unrealizable, 0, 0.00, 0.02
syft_5, 076, Unrealizable, 0, 6.16, 0.16
syft_5, 077, Unrealizable, 0, 10.92, 0.57
syft_5, 078, Unrealizable, 0, 0.00, 0.02
syft_5, 079, Unrealizable, 0, 0.00, 0.02
syft_5, 080, Unrealizable, 0, 0.00, 0.02
syft_5, 081, Unrealizable, 0, 0.27, 0.33
syft_5, 082, Unrealizable, 0, 0.00, 0.03
syft_5, 083, Unrealizable, 0, 0.77, 0.03
syft_5, 084, Unrealizable, 0, 0.45, 0.21
syft_5, 085, Unrealizable, 0, 0.02, 0.03
syft_5, 086, Stopped, 124, 30.00, 0.59
syft_5, 087, Unrealizable, 0, 0.33, 0.04
syft_5, 088, Unrealizable, 0, 0.00, 0.03
syft_5, 089, Unrealizable, 0, 7.57, 0.74
syft_5, 090, Unrealizable, 0, 0.04, 0.13
syft_5, 091, Unrealizable, 0, 0.00, 0.01
syft_5, 092, Stopped, 124, 30.00, 0.10
syft_5, 093, Unrealizable, 0, 0.04, 0.03
syft_5, 094, Unrealizable, 0, 0.00, 0.02
syft_5, 095, Unrealizable, 0, 1.38, 0.29
syft_5, 096, Realizable, 0, 0.00, 0.02
syft_5, 097, Unrealizable, 0, 0.33, 0.09
syft_5, 098, Unrealizable, 0, 0.00, 0.02
syft_5, 099, Realizable, 0, 1.82, 0.90
syft_5, 100, Unrealizable, 0, 0.63, 0.12
syft_5, 101, Unrealizable, 0, 0.01, 0.03
syft_5, 102, Unrealizable, 0, 3.39, 0.27
syft_5, 103, Unrealizable, 0, 1.66, 0.19
syft_5, 104, Unrealizable, 0, 0.00, 0.03
syft_5, 105, Unrealizable, 0, 0.00, 0.02
syft_5, 106, Unrealizable, 0, 0.00, 0.02
syft_5, 107, Unrealizable, 0, 0.26, 0.17
syft_5, 108, Unrealizable, 0, 0.01, 0.04
syft_5, 109, Stopped, 124, 30.00, 0.34
syft_5, 110, Unrealizable, 0, 0.79, 0.19
syft_5, 111, Unrealizable, 0, 0.04, 0.11
syft_5, 112, Unrealizable, 0, 0.03, 0.09
syft_5, 113, Unrealizable, 0, 0.04, 0.12
syft_5, 114, Unrealizable, 0, 0.42, 0.13
syft_5, 115, Stopped, 124, 30.00, 0.15
syft_5, 116, Unrealizable, 0, 8.49, 0.15
syft_5, 117, Unrealizable, 0, 0.00, 0.03
syft_5, 118, Unrealizable, 0, 0.13, 0.03
syft_5, 119, Stopped, 124, 30.00, 0.09
syft_5, 120, Unrealizable, 0, 5.60, 0.43
syft_5, 121, Realizable, 0, 0.11, 0.08
syft_5, 122, Unrealizable, 0, 0.00, 0.03
syft_5, 123, Unrealizable, 0, 0.00, 0.01
syft_5, 124, Stopped, 124, 30.00, 0.76
syft_5, 125, Unrealizable, 0, 1.50, 0.02
syft_5, 126, Unrealizable, 0, 0.07, 0.06
syft_5, 127, Unrealizable, 0, 0.07, 0.09
syft_5, 128, Unrealizable, 0, 0.11, 0.08
syft_5, 129, Unrealizable, 0, 0.28, 0.21
syft_5, 130, Unrealizable, 0, 0.03, 0.02
syft_5, 131, Unrealizable, 0, 0.42, 0.12
syft_5, 132, Unrealizable, 0, 0.00, 0.01
syft_5, 133, Stopped, 124, 30.00, 0.14
syft_5, 134, Stopped, 124, 30.00, 0.69
syft_5, 135, Unrealizable, 0, 0.10, 0.18
syft_5, 136, Unrealizable, 0, 0.00, 0.01
syft_5, 137, Unrealizable, 0, 0.08, 0.20
syft_5, 138, Unrealizable, 0, 0.17, 0.13
syft_5, 139, Unrealizable, 0, 0.01, 0.03
syft_5, 140, Unrealizable, 0, 0.00, 0.02
syft_5, 141, Unrealizable, 0, 0.73, 0.21
syft_5, 142, Unrealizable, 0, 0.03, 0.15
syft_5, 143, Stopped, 124, 30.00, 0.07
syft_5, 144, Unrealizable, 0, 0.00, 0.02
syft_5, 145, Unrealizable, 0, 0.00, 0.03
syft_5, 146, Unrealizable, 0, 1.15, 0.28
syft_5, 147, Unrealizable, 0, 0.02, 0.08
syft_5, 148, Stopped, 124, 30.00, 0.18
syft_5, 149, Unrealizable, 0, 0.01, 0.04
syft_5, 150, Unrealizable, 0, 0.02, 0.05
syft_5, 151, Unrealizable, 0, 8.09, 0.53
syft_5, 152, Unrealizable, 0, 0.27, 0.08
syft_5, 153, Realizable, 0, 0.00, 0.02
syft_5, 154, Unrealizable, 0, 0.19, 0.04
syft_5, 155, Unrealizable, 0, 1.73, 0.03
syft_5, 156, Unrealizable, 0, 0.04, 0.06
syft_5, 157, Unrealizable, 0, 0.24, 0.05
syft_5, 158, Unrealizable, 0, 0.08, 0.15
syft_5, 159, Unrealizable, 0, 0.00, 0.03
syft_5, 160, Unrealizable, 0, 24.97, 0.07
syft_5, 161, Unrealizable, 0, 0.13, 0.04
syft_5, 162, Stopped, 124, 30.00, 0.05
syft_5, 163, Unrealizable, 0, 0.35, 0.11
syft_5, 164, Unrealizable, 0, 6.97, 0.07
syft_5, 165, Stopped, 124, 30.00, 0.13
syft_5, 166, Unrealizable, 0, 0.14, 0.15
syft_5, 167, Unrealizable, 0, 0.00, 0.02
syft_5, 168, Stopped, 124, 30.00, 0.19
syft_5, 169, Unrealizable, 0, 22.79, 0.12
syft_5, 170, Unrealizable, 0, 0.21, 0.05
syft_5, 171, Unrealizable, 0, 0.06, 0.07
syft_5, 172, Unrealizable, 0, 0.00, 0.02
syft_5, 173, Unrealizable, 0, 0.00, 0.02
syft_5, 174, Unrealizable, 0, 0.03, 0.02
syft_5, 175, Unrealizable, 0, 0.02, 0.03
syft_5, 176, Unrealizable, 0, 0.01, 0.02
syft_5, 177, Unrealizable, 0, 0.62, 0.04
syft_5, 178, Unrealizable, 0, 10.70, 0.08
syft_5, 179, Unrealizable, 0, 0.12, 0.18
syft_5, 180, Unrealizable, 0, 0.01, 0.05
syft_5, 181, Unrealizable, 0, 5.61, 0.06
syft_5, 182, Stopped, 124, 30.00, 0.38
syft_5, 183, Unrealizable, 0, 5.28, 0.27
syft_5, 184, Unrealizable, 0, 1.76, 0.30
syft_5, 185, Unrealizable, 0, 0.16, 0.19
syft_5, 186, Stopped, 124, 30.00, 0.29
syft_5, 187, Unrealizable, 0, 0.00, 0.01
syft_5, 188, Realizable, 0, 1.74, 3.39
syft_5, 189, Unrealizable, 0, 0.31, 0.05
syft_5, 190, Stopped, 124, 30.00, 0.16
syft_5, 191, Unrealizable, 0, 0.00, 0.02
syft_5, 192, Unrealizable, 0, 0.01, 0.03
syft_5, 193, Unrealizable, 0, 0.00, 0.02
syft_5, 194, Unrealizable, 0, 0.03, 0.03
syft_5, 195, Unrealizable, 0, 0.11, 0.11
syft_5, 196, Realizable, 0, 3.56, 6.03
syft_5, 197, Unrealizable, 0, 0.02, 0.04
syft_5, 198, Unrealizable, 0, 0.00, 0.02
syft_5, 199, Stopped, 124, 30.00, 0.13
syft_5, 200, Stopped, 124, 30.00, 0.08
case_03, 01, Unrealizable, 0, 0.00, 0.01
case_03, 02, Unrealizable, 0, 0.01, 0.01
case_03, 03, Unrealizable, 0, 0.02, 0.02
case_03, 04, Unrealizable, 0, 0.01, 0.02
case_03, 05, Realizable, 0, 0.00, 0.02
case_03, 06, Unrealizable, 0, 0.00, 0.02
case_03, 07, Realizable, 0, 0.00, 0.02
case_03, 08, Unrealizable, 0, 0.00, 0.02
case_03, 09, Unrealizable, 0, 0.00, 0.02
case_03, 10, Unrealizable, 0, 0.00, 0.02
case_03, 11, Realizable, 0, 0.00, 0.02
case_03, 12, Unrealizable, 0, 0.00, 0.02
case_03, 13, Unrealizable, 0, 0.00, 0.01
case_03, 14, Realizable, 0, 0.00, 0.02
case_03, 15, Realizable, 0, 0.00, 0.02
case_03, 16, Realizable, 0, 0.00, 0.02
case_03, 17, Unrealizable, 0, 0.02, 0.02
case_03, 18, Unrealizable, 0, 0.07, 0.02
case_03, 19, Unrealizable, 0, 0.05, 0.02
case_03, 20, Realizable, 0, 0.00, 0.01
case_03, 21, Realizable, 0, 0.00, 0.01
case_03, 22, Unrealizable, 0, 1.04, 0.05
case_03, 23, Realizable, 0, 0.00, 0.02
case_03, 24, Unrealizable, 0, 0.00, 0.02
case_03, 25, Unrealizable, 0, 0.00, 0.02
case_03, 26, Unrealizable, 0, 0.00, 0.02
case_03, 27, Realizable, 0, 0.00, 0.02
case_03, 28, Unrealizable, 0, 0.05, 0.02
case_03, 29, Realizable, 0, 0.00, 0.02
case_03, 30, Realizable, 0, 0.02, 0.02
case_03, 31, Unrealizable, 0, 1.49, 0.03
case_03, 32, Unrealizable, 0, 0.00, 0.02
case_03, 33, Unrealizable, 0, 0.00, 0.02
case_03, 34, Unrealizable, 0, 0.00, 0.02
case_03, 35, Realizable, 0, 0.02, 0.02
case_03, 36, Realizable, 0, 0.00, 0.02
case_03, 37, Unrealizable, 0, 0.01, 0.02
case_03, 38, Unrealizable, 0, 0.00, 0.02
case_03, 39, Realizable, 0, 0.00, 0.02
case_03, 40, Unrealizable, 0, 0.01, 0.02
case_03, 41, Unrealizable, 0, 0.04, 0.02
case_03, 42, Realizable, 0, 0.00, 0.02
case_03, 43, Realizable, 0, 0.00, 0.02
case_03, 44, Unrealizable, 0, 0.00, 0.02
case_03, 45, Unrealizable, 0, 0.00, 0.02
case_03, 46, Realizable, 0, 0.00, 0.01
case_03, 47, Unrealizable, 0, 1.52, 0.03
