Folder, Filename, Result, ExitCode, minimizeTime, lydiaPreprocessTime, Time, Memory, lastSearchedDfaSz
t1, f95, Unrealizable, 0, 0.000, 0.053, 2.866, 0.379, 157
t1, f96, Realizable, 0, 0.000, 0.022, 0.032, 0.256, 0
t1, f97, Realizable, 0, 0.000, 0.019, 0.026, 0.256, 0
t1, f98, Realizable, 0, 0.000, 0.039, 0.049, 0.256, 4
t1, f99, Unrealizable, 0, 0.000, 0.039, 0.055, 0.256, 22
t1, f100, Realizable, 0, 0.000, 0.217, 0.279, 0.256, 0
t1, f101, Unrealizable, 0, 0.000, 0.045, 0.054, 0.256, 5
t1, f102, Realizable, 0, 0.000, 0.027, 0.036, 0.256, 0
t1, f103, Realizable, 0, 0.000, 0.123, 0.133, 0.257, 0
t1, f104, Realizable, 0, 0.000, 0.023, 0.033, 0.256, 0
t1, f105, Realizable, 0, 0.000, 0.220, 0.276, 0.256, 0
t1, f106, Unrealizable, 0, 0.000, 0.073, 0.084, 0.272, 4
t1, f107, Realizable, 0, 0.000, 0.029, 0.038, 0.256, 0
t1, f108, Realizable, 0, 0.000, 0.025, 0.034, 0.256, 0
t1, f109, Unrealizable, 0, 0.000, 0.078, 0.106, 0.273, 11
t1, f110, Realizable, 0, 0.000, 0.025, 0.035, 0.256, 0
t1, f111, Realizable, 0, 0.000, 0.023, 0.031, 0.256, 0
t1, f112, Realizable, 0, 0.000, 0.026, 0.036, 0.256, 0
t1, f113, Realizable, 0, 0.000, 0.053, 0.063, 0.257, 0
t1, f114, Realizable, 0, 0.000, 0.177, 0.200, 0.256, 0
t1, f115, Realizable, 0, 0.000, 0.060, 0.069, 0.257, 0
t1, f116, Realizable, 0, 0.000, 0.053, 0.061, 0.257, 0
t1, f117, Realizable, 0, 0.000, 0.023, 0.032, 0.256, 0
t1, f118, Realizable, 0, 0.000, 0.023, 0.032, 0.256, 0
t1, f119, Realizable, 0, 0.000, 0.217, 0.232, 0.257, 0
t1, f120, Realizable, 0, 0.000, 0.024, 0.033, 0.256, 0
t1, f121, Realizable, 0, 0.000, 0.023, 0.033, 0.256, 0
t1, f122, Realizable, 0, 0.000, 0.023, 0.033, 0.256, 0
t1, f123, Realizable, 0, 0.000, 0.082, 0.097, 0.256, 0
t1, f124, Realizable, 0, 0.000, 0.039, 0.046, 0.256, 0
t1, f125, Unrealizable, 0, 0.000, 0.048, 4.558, 0.305, 74
t1, f126, Realizable, 0, 0.000, 0.016, 0.023, 0.256, 0
t1, f127, Realizable, 0, 0.000, 0.016, 0.023, 0.256, 0
t1, f128, Realizable, 0, 0.000, 0.039, 0.047, 0.257, 0
t1, f129, Realizable, 0, 0.000, 0.022, 0.033, 0.256, 0
t1, f130, Unrealizable, 0, 0.000, 0.030, 1.752, 0.307, 30
t1, f131, Stopped, 124, no_output, no_output, 1800.070, 0.997, no_output
t1, f132, Realizable, 0, 0.000, 0.043, 0.052, 0.256, 0
t1, f133, Realizable, 0, 0.000, 0.020, 0.030, 0.256, 0
t1, f134, Unrealizable, 0, 0.000, 0.055, 0.065, 0.256, 0
t1, f135, Realizable, 0, 0.000, 0.019, 0.029, 0.256, 0
t1, f136, Realizable, 0, 0.000, 0.019, 0.028, 0.256, 0
t1, f137, Unrealizable, 0, 0.000, 0.049, 0.066, 0.256, 5
t1, f138, Unrealizable, 0, 0.000, 0.077, 0.088, 0.272, 10
t1, f139, Realizable, 0, 0.000, 0.047, 0.058, 0.256, 9
t1, f140, Unrealizable, 0, 0.000, 0.073, 0.841, 0.292, 51
t1, f141, Unrealizable, 0, 0.000, 0.072, 0.123, 0.257, 5
t1, f142, Realizable, 0, 0.000, 0.024, 0.032, 0.256, 0
t1, f143, Realizable, 0, 0.000, 0.044, 0.056, 0.256, 12
t1, f144, Realizable, 0, 0.000, 0.024, 0.033, 0.256, 0
t1, f145, Unrealizable, 0, 0.000, 0.071, 0.080, 0.256, 6
t1, f146, Unrealizable, 0, 0.000, 0.048, 0.058, 0.256, 5
t1, f147, Unrealizable, 0, 0.000, 0.046, 0.328, 0.265, 33
t1, f148, Realizable, 0, 0.000, 0.025, 0.034, 0.256, 0
t1, f149, Unrealizable, 0, 0.000, 0.045, 0.054, 0.256, 4
t1, f150, Realizable, 0, 0.000, 0.023, 0.032, 0.256, 0
t1, f151, Unrealizable, 0, 0.000, 0.070, 2.515, 0.318, 78
t1, f152, Unrealizable, 0, 0.000, 0.072, 0.084, 0.256, 10
t1, f153, Unrealizable, 0, 0.000, 0.069, 0.083, 0.256, 19
t1, f154, Realizable, 0, 0.000, 0.023, 0.032, 0.256, 0
t1, f155, Realizable, 0, 0.000, 0.044, 0.051, 0.256, 0
t1, f156, Unrealizable, 0, 0.000, 0.040, 0.149, 0.264, 11
t1, f157, Realizable, 0, 0.000, 0.040, 0.049, 0.257, 0
t1, f158, Stopped, 6, no_output, no_output, 1088.240, 9.761, no_output
t1, f159, Unrealizable, 0, 0.000, 0.039, 0.486, 0.291, 16
t1, f160, Unrealizable, 0, 0.000, 0.056, 0.111, 0.259, 23
t1, f161, Realizable, 0, 0.000, 0.021, 0.030, 0.256, 0
t1, f162, Realizable, 0, 0.000, 0.046, 0.056, 0.257, 0
t1, f163, Realizable, 0, 0.000, 0.039, 0.049, 0.257, 0
t1, f164, Realizable, 0, 0.000, 0.027, 0.036, 0.256, 0
t1, f165, Unrealizable, 0, 0.000, 0.050, 0.064, 0.256, 13
t1, f166, Unrealizable, 0, 0.000, 0.078, 1.067, 0.290, 17
t1, f167, Realizable, 0, 0.000, 0.023, 0.033, 0.256, 0
t1, f168, Realizable, 0, 0.000, 0.025, 0.034, 0.256, 0
t1, f169, Realizable, 0, 0.000, 0.082, 0.093, 0.256, 6
t1, f170, Realizable, 0, 0.000, 0.048, 0.058, 0.257, 0
t1, f171, Realizable, 0, 0.000, 0.054, 0.064, 0.257, 0
t1, f172, Realizable, 0, 0.000, 0.025, 0.033, 0.256, 0
t1, f173, Unrealizable, 0, 0.000, 0.072, 0.489, 0.264, 58
t1, f174, Realizable, 0, 0.000, 0.070, 0.089, 0.256, 10
t1, f175, Realizable, 0, 0.000, 0.023, 0.032, 0.256, 0
t1, f176, Realizable, 0, 0.000, 0.022, 0.032, 0.256, 0
t1, f177, Unrealizable, 0, 0.000, 0.071, 0.080, 0.272, 5
t1, f178, Realizable, 0, 0.000, 0.200, 0.262, 0.256, 0
t1, f179, Realizable, 0, 0.000, 0.020, 0.028, 0.256, 0
t1, f180, Unrealizable, 0, 0.000, 0.036, 0.056, 0.256, 8
t1, f181, Realizable, 0, 0.000, 0.020, 0.028, 0.256, 0
t1, f182, Realizable, 0, 0.000, 0.023, 0.033, 0.256, 0
t1, f183, Realizable, 0, 0.000, 0.023, 0.032, 0.256, 0
t1, f184, Realizable, 0, 0.000, 0.031, 0.041, 0.256, 0
t1, f185, Unrealizable, 0, 0.000, 0.070, 0.079, 0.256, 4
t1, f186, Realizable, 0, 0.000, 0.056, 0.066, 0.257, 0
t1, f187, Unrealizable, 0, 0.000, 0.033, 0.041, 0.256, 3
t1, f188, Unrealizable, 0, 0.000, 0.041, 0.054, 0.256, 6
t1, f189, Realizable, 0, 0.000, 0.020, 0.028, 0.256, 0
t1, f190, Realizable, 0, 0.000, 0.019, 0.027, 0.256, 0
t1, f191, Realizable, 0, 0.000, 0.024, 0.034, 0.256, 0
t1, f192, Unrealizable, 0, 0.000, 0.038, 0.049, 0.256, 18
t1, f193, Realizable, 0, 0.000, 0.040, 0.048, 0.257, 0
t1, f194, Realizable, 0, 0.000, 0.018, 0.025, 0.256, 0
t1, f195, Realizable, 0, 0.000, 0.017, 0.025, 0.256, 0
t1, f196, Realizable, 0, 0.000, 0.017, 0.024, 0.256, 0
t1, f197, Realizable, 0, 0.000, 0.018, 0.025, 0.256, 0
t1, f198, Realizable, 0, 0.000, 0.018, 0.025, 0.256, 0
t1, f199, Realizable, 0, 0.000, 0.042, 0.052, 0.257, 0
t1, f200, Realizable, 0, 0.000, 0.024, 0.033, 0.256, 0
t2, f1, Realizable, 0, 0.000, 0.023, 0.032, 0.256, 0
t2, f2, Realizable, 0, 0.000, 0.019, 0.028, 0.256, 0
t2, f3, Unrealizable, 0, 0.000, 0.072, 2.551, 0.343, 80
t2, f4, Realizable, 0, 0.000, 0.050, 0.061, 0.257, 0
t2, f5, Realizable, 0, 0.000, 0.237, 0.317, 0.256, 0
t2, f6, Realizable, 0, 0.000, 0.046, 0.056, 0.256, 5
t2, f7, Realizable, 0, 0.000, 0.020, 0.028, 0.256, 0
t2, f8, Realizable, 0, 0.000, 0.024, 0.035, 0.256, 0
t2, f9, Unrealizable, 0, 0.000, 0.044, 0.057, 0.256, 6
t2, f10, Realizable, 0, 0.000, 0.044, 0.081, 0.257, 6
t2, f11, Unrealizable, 0, 0.000, 0.070, 0.079, 0.257, 0
t2, f12, Stopped, 124, no_output, no_output, 1800.060, 1.017, no_output
t2, f13, Realizable, 0, 0.000, 0.023, 0.033, 0.256, 0
t2, f14, Realizable, 0, 0.000, 0.022, 0.031, 0.256, 0
t2, f15, Unrealizable, 0, 0.000, 0.038, 0.050, 0.256, 4
t2, f16, Realizable, 0, 0.000, 0.020, 0.028, 0.256, 0
t2, f17, Unrealizable, 0, 0.000, 0.045, 0.159, 0.261, 44
t2, f18, Unrealizable, 0, 0.000, 0.032, 0.039, 0.272, 4
t2, f19, Realizable, 0, 0.000, 0.022, 0.031, 0.256, 0
t2, f20, Realizable, 0, 0.000, 0.023, 0.032, 0.256, 0
t2, f21, Unrealizable, 0, 0.000, 0.073, 1.724, 0.310, 49
t2, f22, Realizable, 0, 0.000, 0.051, 0.074, 0.260, 0
t2, f23, Unrealizable, 0, 0.000, 0.038, 263.044, 3.988, 2147
t2, f24, Realizable, 0, 0.000, 0.040, 0.050, 0.257, 0
t2, f25, Unrealizable, 0, 0.000, 0.057, 4.715, 0.379, 53
t2, f26, Realizable, 0, 0.000, 0.020, 0.029, 0.256, 0
t2, f27, Realizable, 0, 0.000, 0.038, 0.105, 0.259, 9
t2, f28, Unrealizable, 0, 0.000, 0.047, 0.054, 0.256, 4
t2, f29, Realizable, 0, 0.000, 0.019, 0.029, 0.256, 0
t2, f30, Stopped, 124, no_output, no_output, 1800.270, 4.816, no_output
t2, f31, Unrealizable, 0, 0.000, 0.048, 0.169, 0.264, 70
t2, f32, Realizable, 0, 0.000, 0.019, 0.028, 0.256, 0
t2, f33, Unrealizable, 0, 0.000, 0.034, 2.672, 0.358, 29
t2, f34, Realizable, 0, 0.000, 0.017, 0.024, 0.256, 0
t2, f35, Realizable, 0, 0.000, 0.019, 0.028, 0.256, 0
t2, f36, Realizable, 0, 0.000, 0.019, 0.028, 0.256, 0
t2, f37, Unrealizable, 0, 0.000, 0.069, 1.148, 0.291, 101
t2, f38, Realizable, 0, 0.000, 0.054, 0.064, 0.257, 0
t2, f39, Realizable, 0, 0.000, 0.046, 0.057, 0.256, 4
t2, f40, Realizable, 0, 0.000, 0.053, 0.067, 0.258, 0
t2, f41, Unrealizable, 0, 0.000, 0.034, 0.140, 0.262, 13
t2, f42, Realizable, 0, 0.000, 0.017, 0.025, 0.256, 0
t2, f43, Realizable, 0, 0.000, 0.019, 0.028, 0.256, 0
t2, f44, Realizable, 0, 0.000, 0.041, 0.050, 0.257, 0
t2, f45, Realizable, 0, 0.000, 0.019, 0.030, 0.257, 0
t2, f46, Realizable, 0, 0.000, 0.054, 0.065, 0.257, 0
t2, f47, Unrealizable, 0, 0.000, 0.047, 0.058, 0.256, 4
t2, f48, Realizable, 0, 0.000, 0.026, 0.035, 0.256, 0
t2, f49, Realizable, 0, 0.000, 0.023, 0.033, 0.256, 0
t2, f50, Realizable, 0, 0.000, 0.025, 0.035, 0.256, 0
t2, f51, Unrealizable, 0, 0.000, 0.072, 0.319, 0.266, 8
t2, f52, Realizable, 0, 0.000, 0.023, 0.034, 0.256, 0
t2, f53, Unrealizable, 0, 0.000, 0.069, 0.079, 0.256, 0
t2, f54, Realizable, 0, 0.000, 0.023, 0.033, 0.256, 0
t2, f55, Realizable, 0, 0.000, 0.017, 0.024, 0.256, 0
t2, f56, Realizable, 0, 0.000, 0.017, 0.024, 0.256, 0
t2, f57, Realizable, 0, 0.000, 0.018, 0.026, 0.256, 0
t2, f58, Realizable, 0, 0.000, 0.017, 0.024, 0.256, 0
t2, f59, Unrealizable, 0, 0.000, 0.034, 0.110, 0.262, 4
t2, f60, Realizable, 0, 0.000, 0.023, 0.032, 0.256, 0
t2, f61, Realizable, 0, 0.000, 0.021, 0.029, 0.256, 0
t2, f62, Realizable, 0, 0.000, 0.023, 0.032, 0.256, 0
t2, f63, Realizable, 0, 0.000, 0.145, 0.176, 0.258, 5
t2, f64, Unrealizable, 0, 0.000, 0.045, 0.057, 0.256, 4
t2, f65, Realizable, 0, 0.000, 0.024, 0.034, 0.256, 0
t2, f66, Realizable, 0, 0.000, 0.046, 0.057, 0.256, 5
t2, f67, Unrealizable, 0, 0.000, 0.070, 0.122, 0.259, 9
t2, f68, Realizable, 0, 0.000, 0.049, 0.059, 0.257, 0
t2, f69, Realizable, 0, 0.000, 0.025, 0.035, 0.256, 0
t2, f70, Realizable, 0, 0.000, 0.025, 0.035, 0.256, 0
t2, f71, Realizable, 0, 0.000, 0.044, 0.119, 0.262, 21
t2, f72, Realizable, 0, 0.000, 0.043, 0.058, 0.256, 5
t2, f73, Realizable, 0, 0.000, 0.035, 0.042, 0.257, 0
t2, f74, Realizable, 0, 0.000, 0.048, 0.097, 0.259, 25
t2, f75, Realizable, 0, 0.000, 0.039, 0.048, 0.257, 0
t2, f76, Realizable, 0, 0.000, 0.038, 0.045, 0.257, 0
t2, f77, Realizable, 0, 0.000, 0.038, 0.046, 0.257, 0
t2, f78, Realizable, 0, 0.000, 0.024, 0.033, 0.256, 0
t2, f79, Stopped, 124, no_output, no_output, 1800.180, 2.734, no_output
t2, f80, Realizable, 0, 0.000, 0.019, 0.026, 0.256, 0
t2, f81, Unrealizable, 0, 0.000, 0.059, 0.067, 0.257, 0
t2, f82, Realizable, 0, 0.000, 0.024, 0.034, 0.256, 0
t2, f83, Realizable, 0, 0.000, 0.026, 0.036, 0.256, 0
t2, f84, Realizable, 0, 0.000, 0.024, 0.034, 0.256, 0
t2, f85, Realizable, 0, 0.000, 0.025, 0.036, 0.256, 0
t2, f86, Unrealizable, 0, 0.000, 0.072, 0.082, 0.256, 0
t2, f87, Realizable, 0, 0.000, 0.025, 0.035, 0.256, 0
t2, f88, Realizable, 0, 0.000, 0.026, 0.036, 0.256, 0
t2, f89, Realizable, 0, 0.000, 0.023, 0.033, 0.256, 0
t2, f90, Realizable, 0, 0.000, 0.025, 0.035, 0.256, 0
t2, f91, Realizable, 0, 0.000, 0.019, 0.028, 0.256, 0
t2, f92, Realizable, 0, 0.000, 0.038, 0.047, 0.257, 0
t2, f93, Unrealizable, 0, 0.000, 0.037, 0.049, 0.256, 6
t2, f94, Unrealizable, 0, 0.000, 0.030, 3.578, 0.365, 33
t2, f95, Realizable, 0, 0.000, 0.019, 0.027, 0.256, 0
t2, f96, Realizable, 0, 0.000, 0.024, 0.034, 0.256, 0
t2, f97, Realizable, 0, 0.000, 0.072, 0.082, 0.256, 6
t2, f98, Realizable, 0, 0.000, 0.023, 0.032, 0.256, 0
t2, f99, Realizable, 0, 0.000, 0.023, 0.035, 0.257, 0
t2, f100, Realizable, 0, 0.000, 0.021, 0.031, 0.256, 0
t2, f101, Realizable, 0, 0.000, 0.019, 0.027, 0.256, 0
t2, f102, Realizable, 0, 0.000, 0.060, 0.096, 0.273, 5
t2, f103, Unrealizable, 0, 0.000, 0.038, 0.072, 0.257, 9
t2, f104, Unrealizable, 0, 0.000, 0.054, 0.167, 0.264, 34
t2, f105, Realizable, 0, 0.000, 0.022, 0.030, 0.256, 0
t2, f106, Realizable, 0, 0.000, 0.021, 0.029, 0.256, 0
t2, f107, Unrealizable, 0, 0.000, 0.066, 0.138, 0.260, 8
t2, f108, Realizable, 0, 0.000, 0.020, 0.028, 0.256, 0
t2, f109, Realizable, 0, 0.000, 0.020, 0.028, 0.256, 0
t2, f110, Realizable, 0, 0.000, 0.022, 0.032, 0.256, 0
t2, f111, Realizable, 0, 0.000, 0.023, 0.032, 0.256, 0
t2, f112, Realizable, 0, 0.000, 0.026, 0.036, 0.256, 0
t2, f113, Realizable, 0, 0.000, 0.245, 0.255, 0.257, 0
t2, f114, Realizable, 0, 0.000, 0.024, 0.033, 0.256, 0
t2, f115, Realizable, 0, 0.000, 0.053, 0.062, 0.257, 0
t2, f116, Realizable, 0, 0.000, 0.025, 0.035, 0.256, 0
t2, f117, Realizable, 0, 0.000, 0.026, 0.035, 0.256, 0
t2, f118, Unrealizable, 0, 0.000, 0.044, 0.067, 0.256, 12
t2, f119, Unrealizable, 0, 0.000, 0.050, 0.060, 0.256, 4
t2, f120, Realizable, 0, 0.000, 0.051, 0.065, 0.259, 0
t2, f121, Realizable, 0, 0.000, 0.023, 0.031, 0.256, 0
t2, f122, Stopped, 124, no_output, no_output, 1800.070, 0.928, no_output
t2, f123, Unrealizable, 0, 0.000, 0.060, 0.101, 0.272, 8
t2, f124, Unrealizable, 0, 0.000, 0.053, 0.350, 0.276, 22
t2, f125, Realizable, 0, 0.000, 0.057, 0.073, 0.272, 5
t2, f126, Realizable, 0, 0.000, 0.023, 0.032, 0.256, 0
t2, f127, Realizable, 0, 0.000, 0.039, 0.226, 0.262, 24
t2, f128, Realizable, 0, 0.000, 0.022, 0.034, 0.257, 0
t2, f129, Realizable, 0, 0.000, 0.021, 0.031, 0.256, 0
t2, f130, Realizable, 0, 0.000, 0.017, 0.025, 0.256, 0
t2, f131, Realizable, 0, 0.000, 0.030, 0.038, 0.256, 5
t2, f132, Realizable, 0, 0.000, 0.022, 0.033, 0.256, 0
t2, f133, Realizable, 0, 0.000, 0.041, 0.050, 0.257, 0
t2, f134, Unrealizable, 0, 0.000, 0.040, 6.341, 0.405, 28
t2, f135, Realizable, 0, 0.000, 0.020, 0.029, 0.256, 0
t2, f136, Realizable, 0, 0.000, 0.022, 0.034, 0.257, 0
t2, f137, Realizable, 0, 0.000, 0.022, 0.032, 0.256, 0
t2, f138, Realizable, 0, 0.000, 0.022, 0.033, 0.256, 0
t2, f139, Realizable, 0, 0.000, 0.023, 0.034, 0.257, 0
t2, f140, Unrealizable, 0, 0.000, 0.059, 0.069, 0.256, 0
t2, f141, Realizable, 0, 0.000, 0.037, 0.045, 0.256, 5
t2, f142, Realizable, 0, 0.000, 0.020, 0.028, 0.256, 0
t2, f143, Realizable, 0, 0.000, 0.022, 0.031, 0.256, 0
t2, f144, Realizable, 0, 0.000, 0.020, 0.027, 0.256, 0
t2, f145, Unrealizable, 0, 0.000, 0.038, 0.815, 0.273, 15
t2, f146, Realizable, 0, 0.000, 0.050, 0.064, 0.259, 0
t2, f147, Stopped, 6, no_output, no_output, 1332.800, 9.759, no_output
t2, f148, Stopped, 124, no_output, no_output, 1800.190, 1.830, no_output
t2, f149, Realizable, 0, 0.000, 0.022, 0.032, 0.256, 0
t2, f150, Realizable, 0, 0.000, 0.027, 0.037, 0.256, 0
t2, f151, Realizable, 0, 0.000, 0.023, 0.033, 0.256, 0
t2, f152, Realizable, 0, 0.000, 0.024, 0.035, 0.256, 0
t2, f153, Realizable, 0, 0.000, 0.024, 0.034, 0.256, 0
t2, f154, Unrealizable, 0, 0.000, 0.047, 120.357, 0.737, 14
t2, f155, Unrealizable, 0, 0.000, 0.081, 0.091, 0.256, 5
t2, f156, Unrealizable, 0, 0.000, 0.048, 0.855, 0.294, 81
t2, f157, Realizable, 0, 0.000, 0.027, 0.037, 0.256, 0
t2, f158, Realizable, 0, 0.000, 0.024, 0.034, 0.256, 0
t2, f159, Realizable, 0, 0.000, 0.025, 0.035, 0.256, 0
t2, f160, Realizable, 0, 0.000, 0.019, 0.030, 0.257, 0
t2, f161, Realizable, 0, 0.000, 0.021, 0.030, 0.256, 0
t2, f162, Realizable, 0, 0.000, 0.060, 0.086, 0.257, 8
t2, f163, Realizable, 0, 0.000, 0.019, 0.027, 0.256, 0
t2, f164, Realizable, 0, 0.000, 0.040, 0.050, 0.258, 0
t2, f165, Realizable, 0, 0.000, 0.022, 0.032, 0.256, 0
t2, f166, Realizable, 0, 0.000, 0.021, 0.030, 0.256, 0
t2, f167, Unrealizable, 0, 0.000, 0.057, 0.080, 0.273, 6
t2, f168, Realizable, 0, 0.000, 0.039, 0.047, 0.257, 0
t2, f169, Realizable, 0, 0.000, 0.019, 0.026, 0.256, 0
t2, f170, Realizable, 0, 0.000, 0.018, 0.025, 0.256, 0
t2, f171, Realizable, 0, 0.000, 0.020, 0.030, 0.256, 0
t2, f172, Realizable, 0, 0.000, 0.017, 0.024, 0.256, 0
t2, f173, Unrealizable, 0, 0.000, 0.039, 3.245, 0.308, 36
t2, f174, Unrealizable, 0, 0.000, 0.062, 13.682, 0.637, 43
t2, f175, Realizable, 0, 0.000, 0.020, 0.029, 0.256, 0
t2, f176, Realizable, 0, 0.000, 0.214, 0.224, 0.258, 0
t2, f177, Realizable, 0, 0.000, 0.022, 0.030, 0.256, 0
t2, f178, Unrealizable, 0, 0.000, 0.075, 0.085, 0.256, 4
t2, f179, Unrealizable, 0, 0.000, 0.048, 2.838, 0.335, 114
t2, f180, Unrealizable, 0, 0.000, 0.073, 1.086, 0.286, 14
t2, f181, Unrealizable, 0, 0.000, 0.046, 0.086, 0.257, 13
t2, f182, Realizable, 0, 0.000, 0.053, 2.156, 0.313, 188
t2, f183, Realizable, 0, 0.000, 0.022, 0.031, 0.256, 0
t2, f184, Realizable, 0, 0.000, 0.020, 0.029, 0.256, 0
t2, f185, Unrealizable, 0, 0.000, 0.057, 0.099, 0.258, 14
t2, f186, Unrealizable, 0, 0.000, 0.055, 0.091, 0.258, 10
t2, f187, Unrealizable, 0, 0.000, 0.034, 25.577, 0.452, 185
t2, f188, Unrealizable, 0, 0.000, 0.050, 8.525, 0.391, 157
t2, f189, Realizable, 0, 0.000, 0.020, 0.029, 0.256, 0
t2, f190, Realizable, 0, 0.000, 0.016, 0.023, 0.256, 0
t2, f191, Unrealizable, 0, 0.000, 0.037, 0.049, 0.256, 4
t2, f192, Realizable, 0, 0.000, 0.018, 0.025, 0.256, 0
t2, f193, Realizable, 0, 0.000, 0.019, 0.029, 0.256, 0
t2, f194, Realizable, 0, 0.000, 0.019, 0.029, 0.256, 0
t2, f195, Realizable, 0, 0.000, 0.018, 0.026, 0.256, 0
t2, f196, Unrealizable, 0, 0.000, 0.069, 0.086, 0.256, 5
t2, f197, Realizable, 0, 0.000, 0.023, 0.030, 0.256, 0
t2, f198, Realizable, 0, 0.000, 0.020, 0.028, 0.256, 0
t2, f199, Stopped, 124, no_output, no_output, 1800.150, 2.067, no_output
t2, f200, Realizable, 0, 0.000, 0.026, 0.036, 0.256, 0
t3, f1, Realizable, 0, 0.000, 0.025, 0.035, 0.256, 0
t3, f2, Stopped, 124, no_output, no_output, 1800.500, 6.238, no_output
t3, f3, Realizable, 0, 0.000, 0.023, 0.030, 0.256, 0
t3, f4, Realizable, 0, 0.000, 0.023, 0.033, 0.256, 0
t3, f5, Realizable, 0, 0.000, 0.020, 0.027, 0.256, 0
t3, f6, Stopped, 124, no_output, no_output, 1800.260, 3.511, no_output
t3, f7, Unrealizable, 0, 0.000, 0.071, 7.838, 0.478, 8
t3, f8, Stopped, 124, no_output, no_output, 1800.110, 1.236, no_output
t3, f9, Realizable, 0, 0.000, 0.040, 5.488, 0.397, 32
t3, f10, Realizable, 0, 0.000, 0.021, 0.031, 0.256, 0
t3, f11, Realizable, 0, 0.000, 0.024, 0.034, 0.256, 0
t3, f12, Unrealizable, 0, 0.000, 0.047, 0.054, 0.256, 3
t3, f13, Realizable, 0, 0.000, 0.020, 0.027, 0.256, 0
t3, f14, Unrealizable, 0, 0.000, 0.035, 0.051, 0.256, 56
t3, f15, Unrealizable, 0, 0.000, 0.066, 269.025, 1.117, 332
t3, f16, Realizable, 0, 0.000, 0.023, 0.032, 0.256, 0
t3, f17, Realizable, 0, 0.000, 0.023, 0.032, 0.256, 0
t3, f18, Stopped, 124, no_output, no_output, 1800.010, 0.245, no_output
t3, f19, Realizable, 0, 0.000, 0.017, 0.024, 0.256, 0
t3, f20, Realizable, 0, 0.000, 0.024, 0.034, 0.256, 0
t3, f21, Realizable, 0, 0.000, 0.023, 0.032, 0.256, 0
t3, f22, Realizable, 0, 0.000, 0.022, 0.031, 0.256, 0
t3, f23, Realizable, 0, 0.000, 0.025, 0.034, 0.256, 0
t3, f24, Stopped, 124, no_output, no_output, 1800.130, 1.624, no_output
t3, f25, Realizable, 0, 0.000, 0.025, 0.035, 0.256, 0
t3, f26, Realizable, 0, 0.000, 0.049, 0.059, 0.257, 0
t3, f27, Realizable, 0, 0.000, 0.022, 0.032, 0.256, 0
t3, f28, Unrealizable, 0, 0.000, 0.126, 4.726, 0.359, 7
t3, f29, Realizable, 0, 0.000, 0.023, 0.032, 0.256, 0
t3, f30, Unrealizable, 0, 0.000, 0.076, 1.886, 0.343, 170
t3, f31, Realizable, 0, 0.000, 0.022, 0.030, 0.256, 0
t3, f32, Realizable, 0, 0.000, 0.050, 0.058, 0.257, 0
t3, f33, Realizable, 0, 0.000, 0.023, 0.033, 0.256, 0
t3, f34, Realizable, 0, 0.000, 0.023, 0.033, 0.256, 0
t3, f35, Unrealizable, 0, 0.000, 0.071, 51.186, 0.963, 1048
t3, f36, Realizable, 0, 0.000, 0.024, 0.034, 0.256, 0
t3, f37, Realizable, 0, 0.000, 0.021, 0.029, 0.256, 0
t3, f38, Unrealizable, 0, 0.000, 0.038, 20.771, 0.675, 19
t3, f39, Realizable, 0, 0.000, 0.021, 0.029, 0.256, 0
t3, f40, Realizable, 0, 0.000, 0.021, 0.028, 0.256, 0
t3, f41, Stopped, 124, no_output, no_output, 1800.260, 4.572, no_output
t3, f42, Realizable, 0, 0.000, 0.022, 0.030, 0.256, 0
t3, f43, Stopped, 124, no_output, no_output, 1800.270, 4.126, no_output
t3, f44, Stopped, 124, no_output, no_output, 1800.040, 0.523, no_output
t3, f45, Unrealizable, 0, 0.000, 0.066, 0.074, 0.256, 0
t3, f46, Realizable, 0, 0.000, 0.051, 0.063, 0.258, 0
t3, f47, Unrealizable, 0, 0.000, 0.083, 0.093, 0.273, 0
t3, f48, Unrealizable, 0, 0.000, 0.046, 0.075, 0.257, 4
t3, f49, Stopped, 124, no_output, no_output, 1800.510, 4.899, no_output
t3, f50, Realizable, 0, 0.000, 0.024, 0.033, 0.256, 0
t3, f51, Stopped, 124, no_output, no_output, 1800.080, 1.408, no_output
t3, f52, Realizable, 0, 0.000, 0.024, 0.034, 0.256, 0
t3, f53, Realizable, 0, 0.000, 0.023, 0.034, 0.256, 0
t3, f54, Realizable, 0, 0.000, 0.052, 0.062, 0.257, 0
t3, f55, Unrealizable, 0, 0.000, 0.038, 0.054, 0.256, 4
t3, f56, Unrealizable, 0, 0.000, 0.069, 0.093, 0.257, 5
t3, f57, Unrealizable, 0, 0.000, 0.076, 0.367, 0.280, 26
t3, f58, Realizable, 0, 0.000, 0.023, 0.032, 0.256, 0
t3, f59, Realizable, 0, 0.000, 0.020, 0.028, 0.256, 0
t3, f60, Unrealizable, 0, 0.000, 0.041, 13.812, 0.362, 46
t3, f61, Realizable, 0, 0.000, 0.022, 0.030, 0.256, 0
t3, f62, Realizable, 0, 0.000, 0.024, 0.031, 0.256, 0
t3, f63, Realizable, 0, 0.000, 0.020, 0.028, 0.256, 0
t3, f64, Realizable, 0, 0.000, 0.023, 0.033, 0.256, 0
t3, f65, Realizable, 0, 0.000, 0.023, 0.033, 0.256, 0
