Folder, Filename, Result, ExitCode, minimizeTime, lydiaPreprocessTime, Time, Memory, lastSearchedDfaSz, subAfNum, checkAllRealTime, checkAllRealRes, dfaCombRes
syft_1, 094, Realizable, 0, 0.000, 0.027, 0.031, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 095, Realizable, 0, 0.000, 0.023, 0.027, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 096, Unrealizable, 0, 0.000, 0.084, 0.101, 0.299, 3, 17, 0.044, unrealAt_subAf_1, no_output
syft_1, 097, Unrealizable, 0, 0.000, 0.084, 0.098, 0.299, 3, 19, 0.042, unrealAt_subAf_1, no_output
syft_1, 098, Realizable, 0, 0.000, 0.031, 0.036, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 099, Realizable, 0, 0.000, 0.028, 0.033, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 100, Unrealizable, 0, 0.000, 0.078, 0.093, 0.299, 3, 11, 0.042, unrealAt_subAf_1, no_output
syft_1, 101, Realizable, 0, 0.000, 0.028, 0.033, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 102, Realizable, 0, 0.000, 0.028, 0.033, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 103, Unrealizable, 0, 0.000, 0.126, 0.284, 0.305, 5, 1, no_output, no_output, no_output
syft_1, 104, Unrealizable, 0, 0.000, 0.141, 0.161, 0.300, 3, 12, 0.079, unrealAt_subAf_2, no_output
syft_1, 105, Realizable, 0, 0.000, 0.028, 0.033, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 106, Unrealizable, 0, 0.000, 0.141, 0.161, 0.300, 3, 11, 0.084, unrealAt_subAf_2, no_output
syft_1, 107, Unrealizable, 0, 0.000, 0.140, 0.161, 0.300, 3, 20, 0.081, unrealAt_subAf_2, no_output
syft_1, 108, Realizable, 0, 0.000, 0.027, 0.031, 0.256, 0, byPreprocess, no_output, no_output, no_output
syft_1, 109, Realizable, 0, 0.000, 0.027, 0.032, 0.256, 0, byPreprocess, no_output, no_output, no_output
