Folder, Filename, Result, ExitCode, minimizeTime, lydiaPreprocessTime, Time, Memory, lastSearchedDfaSz, subAfNum, checkAllRealTime, checkAllRealRes, dfaCombRes
syft_1, 149, Realizable, 0, 0.000, 0.028, 0.040, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 150, Unrealizable, 0, 0.000, 0.077, 0.094, 0.257, 5, may_error, no_output, no_output, no_output
syft_1, 151, Unrealizable, 0, 0.000, 0.081, 0.095, 0.256, 4, may_error, no_output, no_output, no_output
syft_1, 152, Unrealizable, 0, 0.000, 0.051, 0.084, 0.257, 4, may_error, no_output, no_output, no_output
syft_1, 153, Unrealizable, 0, 0.000, 0.050, 0.064, 0.256, 4, may_error, no_output, no_output, no_output
syft_1, 154, Unrealizable, 0, 0.000, 0.075, 0.101, 0.257, 4, may_error, no_output, no_output, no_output
syft_1, 155, Unrealizable, 0, 0.000, 0.047, 0.060, 0.256, 4, may_error, no_output, no_output, no_output
syft_1, 156, Realizable, 0, 0.000, 0.027, 0.039, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 157, Unrealizable, 0, 0.000, 0.077, 0.132, 0.262, 4, may_error, no_output, no_output, no_output
syft_1, 158, Unrealizable, 0, 0.000, 0.074, 0.099, 0.257, 4, may_error, no_output, no_output, no_output
syft_1, 159, Realizable, 0, 0.000, 0.024, 0.035, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 160, Realizable, 0, 0.000, 0.029, 0.043, 0.257, 0, may_error, no_output, no_output, no_output
syft_1, 161, Unrealizable, 0, 0.000, 0.083, 0.159, 0.267, 5, may_error, no_output, no_output, no_output
syft_1, 162, Realizable, 0, 0.000, 0.033, 0.067, 0.263, 0, may_error, no_output, no_output, no_output
syft_1, 163, Realizable, 0, 0.000, 0.029, 0.041, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 164, Unrealizable, 0, 0.000, 0.072, 0.398, 0.284, 4, may_error, no_output, no_output, no_output
syft_1, 165, Unrealizable, 0, 0.000, 0.071, 0.086, 0.257, 5, may_error, no_output, no_output, no_output
syft_1, 166, Unrealizable, 0, 0.000, 0.076, 0.099, 0.258, 5, may_error, no_output, no_output, no_output
syft_1, 167, Unrealizable, 0, 0.000, 0.048, 0.061, 0.256, 4, may_error, no_output, no_output, no_output
syft_1, 168, Realizable, 0, 0.000, 0.028, 0.047, 0.259, 0, may_error, no_output, no_output, no_output
syft_1, 169, Realizable, 0, 0.000, 0.024, 0.035, 0.256, 0, may_error, no_output, no_output, no_output
syft_1, 170, Unrealizable, 0, 0.000, 0.072, 0.096, 0.257, 4, may_error, no_output, no_output, no_output
